i,instrument,detector,propid,target,ra,dec,filter1,filter2,pr_inv,exptime,date-obs,filename,group,galaxy,targname
518,ACS,WFC,10396,SFH-4,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,1,2005-11-23,clusters/ACS/10396_SFH-4/j96111lgq_flt.fits,63.0,smc,SMC-FIELD-NW
519,ACS,WFC,10396,SFH-4,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,504,2005-11-23,clusters/ACS/10396_SFH-4/j96111lhq_flt.fits,63.0,smc,SMC-FIELD-NW
520,ACS,WFC,10396,SFH-4,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,504,2005-11-23,clusters/ACS/10396_SFH-4/j96111ljq_flt.fits,63.0,smc,SMC-FIELD-NW
521,ACS,WFC,10396,SFH-4,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,504,2005-11-23,clusters/ACS/10396_SFH-4/j96111llq_flt.fits,63.0,smc,SMC-FIELD-NW
522,ACS,WFC,10396,SFH-4,15.0125,-72.534444,CLEAR1L,F814W,Gallagher,48,2005-11-23,clusters/ACS/10396_SFH-4/j96111loq_flt.fits,63.0,smc,SMC-FIELD-NW
523,ACS,WFC,10396,SFH-4,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,1,2005-11-23,clusters/ACS/10396_SFH-4/j96111lqq_flt.fits,63.0,smc,SMC-FIELD-NW
524,ACS,WFC,10396,SFH-4,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,1,2005-11-23,clusters/ACS/10396_SFH-4/j96111lsq_flt.fits,63.0,smc,SMC-FIELD-NW
525,ACS,WFC,10396,SFH-4,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,539,2005-11-23,clusters/ACS/10396_SFH-4/j96111ltq_flt.fits,63.0,smc,SMC-FIELD-NW
526,ACS,WFC,10396,SFH-4,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,539,2005-11-23,clusters/ACS/10396_SFH-4/j96111lvq_flt.fits,63.0,smc,SMC-FIELD-NW
527,ACS,WFC,10396,SFH-4,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,539,2005-11-23,clusters/ACS/10396_SFH-4/j96111lxq_flt.fits,63.0,smc,SMC-FIELD-NW
528,ACS,WFC,10396,SFH-4,15.0125,-72.534444,F555W,CLEAR2L,Gallagher,50,2005-11-23,clusters/ACS/10396_SFH-4/j96111m0q_flt.fits,63.0,smc,SMC-FIELD-NW
638,ACS,WFC,9891,IC1660,18.15725,-71.76105,F555W,CLEAR2L,Gilmore,73,2003-08-13,clusters/ACS/9891_IC1660/j8ne30mwq_flt.fits,70.0,smc,IC1660
639,ACS,WFC,9891,IC1660,18.15725,-71.76105,CLEAR1L,F814W,Gilmore,58,2003-08-13,clusters/ACS/9891_IC1660/j8ne30myq_flt.fits,70.0,smc,IC1660
642,ACS,WFC,9891,KRON1,5.35825,-73.747925,F555W,CLEAR2L,Gilmore,480,2003-08-27,clusters/ACS/9891_KRON1/j8ne02usq_flt.fits,72.0,smc,KRON1
643,ACS,WFC,9891,KRON1,5.35825,-73.747925,CLEAR1L,F814W,Gilmore,290,2003-08-27,clusters/ACS/9891_KRON1/j8ne02uxq_flt.fits,72.0,smc,KRON1
644,ACS,WFC,9891,KRON21,10.350083,-72.890219,F555W,CLEAR2L,Gilmore,480,2003-08-22,clusters/ACS/9891_KRON21/j8ne10x3q_flt.fits,73.0,smc,KRON21
645,ACS,WFC,9891,KRON21,10.350083,-72.890219,CLEAR1L,F814W,Gilmore,290,2003-08-22,clusters/ACS/9891_KRON21/j8ne10x7q_flt.fits,73.0,smc,KRON21
646,ACS,WFC,9891,KRON34,13.889167,-72.832714,F555W,CLEAR2L,Gilmore,165,2003-08-12,clusters/ACS/9891_KRON34/j8ne20mjq_flt.fits,74.0,smc,KRON34
647,ACS,WFC,9891,KRON34,13.889167,-72.832714,CLEAR1L,F814W,Gilmore,130,2003-08-12,clusters/ACS/9891_KRON34/j8ne20mlq_flt.fits,74.0,smc,KRON34
648,ACS,WFC,9891,LINDSAY113,27.372208,-73.727897,F555W,CLEAR2L,Gilmore,480,2004-06-03,clusters/ACS/9891_LINDSAY113/j8ne38q9q_flt.fits,75.0,smc,LINDSAY113
649,ACS,WFC,9891,LINDSAY113,27.372208,-73.727897,CLEAR1L,F814W,Gilmore,290,2004-06-03,clusters/ACS/9891_LINDSAY113/j8ne38qbq_flt.fits,75.0,smc,LINDSAY113
650,ACS,WFC,9891,LINDSAY114,27.580042,-74.356528,F555W,CLEAR2L,Gilmore,480,2003-08-07,clusters/ACS/9891_LINDSAY114/j8ne39zoq_flt.fits,76.0,smc,LINDSAY114
651,ACS,WFC,9891,LINDSAY114,27.580042,-74.356528,CLEAR1L,F814W,Gilmore,290,2003-08-07,clusters/ACS/9891_LINDSAY114/j8ne39zrq_flt.fits,76.0,smc,LINDSAY114
412,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,CLEAR1L,F814W,Gallagher,10,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105ioq_flt.fits,77.0,smc,LINDSAY1
413,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,CLEAR1L,F814W,Gallagher,10,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105iqq_flt.fits,77.0,smc,LINDSAY1
414,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,CLEAR1L,F814W,Gallagher,474,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105irq_flt.fits,77.0,smc,LINDSAY1
415,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,CLEAR1L,F814W,Gallagher,474,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105itq_flt.fits,77.0,smc,LINDSAY1
416,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,CLEAR1L,F814W,Gallagher,474,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105ivq_flt.fits,77.0,smc,LINDSAY1
417,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,CLEAR1L,F814W,Gallagher,474,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105ixq_flt.fits,77.0,smc,LINDSAY1
418,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,F555W,CLEAR2L,Gallagher,20,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105j0q_flt.fits,77.0,smc,LINDSAY1
419,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,F555W,CLEAR2L,Gallagher,20,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105j2q_flt.fits,77.0,smc,LINDSAY1
420,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,F555W,CLEAR2L,Gallagher,496,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105j3q_flt.fits,77.0,smc,LINDSAY1
421,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,F555W,CLEAR2L,Gallagher,496,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105j5q_flt.fits,77.0,smc,LINDSAY1
422,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,F555W,CLEAR2L,Gallagher,496,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105j7q_flt.fits,77.0,smc,LINDSAY1
423,ACS,WFC,10396,LINDSAY-1,0.969708,-73.470411,F555W,CLEAR2L,Gallagher,496,2005-08-21,clusters/ACS/10396_LINDSAY-1/j96105j9q_flt.fits,77.0,smc,LINDSAY1
652,ACS,WFC,9891,LINDSAY1,0.969708,-73.470414,F555W,CLEAR2L,Gilmore,480,2003-07-11,clusters/ACS/9891_LINDSAY1/j8ne01i3q_flt.fits,77.0,smc,LINDSAY1
653,ACS,WFC,9891,LINDSAY1,0.969708,-73.470414,CLEAR1L,F814W,Gilmore,290,2003-07-11,clusters/ACS/9891_LINDSAY1/j8ne01i6q_flt.fits,77.0,smc,LINDSAY1
424,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,CLEAR1L,F814W,Gallagher,10,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102a6q_flt.fits,78.0,smc,LINDSAY38
425,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,CLEAR1L,F814W,Gallagher,10,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102a8q_flt.fits,78.0,smc,LINDSAY38
426,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,CLEAR1L,F814W,Gallagher,463,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102a9q_flt.fits,78.0,smc,LINDSAY38
427,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,CLEAR1L,F814W,Gallagher,463,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102abq_flt.fits,78.0,smc,LINDSAY38
428,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,CLEAR1L,F814W,Gallagher,463,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102adq_flt.fits,78.0,smc,LINDSAY38
429,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,CLEAR1L,F814W,Gallagher,463,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102afq_flt.fits,78.0,smc,LINDSAY38
430,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,F555W,CLEAR2L,Gallagher,20,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102aiq_flt.fits,78.0,smc,LINDSAY38
431,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,F555W,CLEAR2L,Gallagher,20,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102akq_flt.fits,78.0,smc,LINDSAY38
432,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,F555W,CLEAR2L,Gallagher,485,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102alq_flt.fits,78.0,smc,LINDSAY38
433,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,F555W,CLEAR2L,Gallagher,485,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102anq_flt.fits,78.0,smc,LINDSAY38
434,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,F555W,CLEAR2L,Gallagher,485,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102apq_flt.fits,78.0,smc,LINDSAY38
435,ACS,WFC,10396,LINDSAY-38,12.210208,-69.866814,F555W,CLEAR2L,Gallagher,485,2005-08-18,clusters/ACS/10396_LINDSAY-38/j96102arq_flt.fits,78.0,smc,LINDSAY38
654,ACS,WFC,9891,LINDSAY38,12.213417,-69.869994,F555W,CLEAR2L,Gilmore,480,2004-06-03,clusters/ACS/9891_LINDSAY38/j8ne16tfq_flt.fits,78.0,smc,LINDSAY38
655,ACS,WFC,9891,LINDSAY38,12.213417,-69.869994,CLEAR1L,F814W,Gilmore,290,2004-06-03,clusters/ACS/9891_LINDSAY38/j8ne16thq_flt.fits,78.0,smc,LINDSAY38
656,ACS,WFC,9891,LINDSAY91,18.217417,-73.121322,F555W,CLEAR2L,Gilmore,435,2003-08-24,clusters/ACS/9891_LINDSAY91/j8ne31ajq_flt.fits,79.0,smc,LINDSAY91
657,ACS,WFC,9891,LINDSAY91,18.217417,-73.121322,CLEAR1L,F814W,Gilmore,290,2003-08-24,clusters/ACS/9891_LINDSAY91/j8ne31aoq_flt.fits,79.0,smc,LINDSAY91
718,ACS,WFC,9891,NGC294,13.273958,-73.379886,F555W,CLEAR2L,Gilmore,165,2003-08-24,clusters/ACS/9891_NGC294/j8ne18nsq_flt.fits,105.0,smc,NGC294
719,ACS,WFC,9891,NGC294,13.273958,-73.379886,CLEAR1L,F814W,Gilmore,130,2003-08-24,clusters/ACS/9891_NGC294/j8ne18nvq_flt.fits,105.0,smc,NGC294
720,ACS,WFC,9891,NGC422,17.35425,-71.766514,F555W,CLEAR2L,Gilmore,73,2003-10-07,clusters/ACS/9891_NGC422/j8ne28okq_flt.fits,106.0,smc,NGC422
721,ACS,WFC,9891,NGC422,17.35425,-71.766514,CLEAR1L,F814W,Gilmore,58,2003-10-07,clusters/ACS/9891_NGC422/j8ne28omq_flt.fits,106.0,smc,NGC422
386,ACS,WFC,10248,NGC602,22.364875,-73.554761,F555W,CLEAR2L,Nota,3,2004-07-14,clusters/ACS/10248_NGC602/j92f05liq_flt.fits,107.0,smc,NGC602
387,ACS,WFC,10248,NGC602,22.364875,-73.554761,F555W,CLEAR2L,Nota,430,2004-07-14,clusters/ACS/10248_NGC602/j92f05ljq_flt.fits,107.0,smc,NGC602
388,ACS,WFC,10248,NGC602,22.364875,-73.554761,F555W,CLEAR2L,Nota,430,2004-07-14,clusters/ACS/10248_NGC602/j92f05lqq_flt.fits,107.0,smc,NGC602
389,ACS,WFC,10248,NGC602,22.364875,-73.554761,F555W,CLEAR2L,Nota,430,2004-07-14,clusters/ACS/10248_NGC602/j92f05lsq_flt.fits,107.0,smc,NGC602
390,ACS,WFC,10248,NGC602,22.364875,-73.554761,F555W,CLEAR2L,Nota,430,2004-07-14,clusters/ACS/10248_NGC602/j92f05luq_flt.fits,107.0,smc,NGC602
391,ACS,WFC,10248,NGC602,22.364875,-73.554761,F555W,CLEAR2L,Nota,430,2004-07-14,clusters/ACS/10248_NGC602/j92f05moq_flt.fits,107.0,smc,NGC602
392,ACS,WFC,10248,NGC602,22.364875,-73.554761,CLEAR1L,F814W,Nota,2,2004-07-14,clusters/ACS/10248_NGC602/j92f05msq_flt.fits,107.0,smc,NGC602
393,ACS,WFC,10248,NGC602,22.364875,-73.554761,CLEAR1L,F814W,Nota,453,2004-07-14,clusters/ACS/10248_NGC602/j92f05mtq_flt.fits,107.0,smc,NGC602
394,ACS,WFC,10248,NGC602,22.364875,-73.554761,CLEAR1L,F814W,Nota,453,2004-07-14,clusters/ACS/10248_NGC602/j92f05mxq_flt.fits,107.0,smc,NGC602
395,ACS,WFC,10248,NGC602,22.364875,-73.554761,CLEAR1L,F814W,Nota,453,2004-07-14,clusters/ACS/10248_NGC602/j92f05n3q_flt.fits,107.0,smc,NGC602
396,ACS,WFC,10248,NGC602,22.364875,-73.554761,CLEAR1L,F814W,Nota,453,2004-07-14,clusters/ACS/10248_NGC602/j92f05n7q_flt.fits,107.0,smc,NGC602
397,ACS,WFC,10248,NGC602,22.364875,-73.554761,CLEAR1L,F814W,Nota,453,2004-07-14,clusters/ACS/10248_NGC602/j92f05n9q_flt.fits,107.0,smc,NGC602
398,ACS,WFC,10248,NGC602,22.364875,-73.554761,CLEAR1L,F814W,Nota,2,2004-07-18,clusters/ACS/10248_NGC602/j92fa6qzq_flt.fits,107.0,smc,NGC602
399,ACS,WFC,10248,NGC602,22.364875,-73.554761,F555W,CLEAR2L,Nota,3,2004-07-18,clusters/ACS/10248_NGC602/j92fa6r7q_flt.fits,107.0,smc,NGC602
722,ACS,WFC,9891,NGC602,22.382667,-73.561828,F555W,CLEAR2L,Gilmore,29,2003-08-16,clusters/ACS/9891_NGC602/j8ne33gwq_flt.fits,107.0,smc,NGC602
723,ACS,WFC,9891,NGC602,22.382667,-73.561828,CLEAR1L,F814W,Gilmore,29,2003-08-16,clusters/ACS/9891_NGC602/j8ne33gzq_flt.fits,107.0,smc,NGC602
858,WFC3,UVIS,12908,NGC-152,8.228842,-73.11725,...,...,Goudfrooij,200,2013-05-21,clusters/WFC3/12908_NGC-152/ibyl03myq_flt.fits,120.0,smc,NGC152
859,WFC3,UVIS,12908,NGC-152,8.228842,-73.11725,...,...,Goudfrooij,750,2013-05-22,clusters/WFC3/12908_NGC-152/ibyl03n3q_flt.fits,120.0,smc,NGC152
860,WFC3,UVIS,12908,NGC-152,8.228842,-73.11725,...,...,Goudfrooij,750,2013-05-22,clusters/WFC3/12908_NGC-152/ibyl03n7q_flt.fits,120.0,smc,NGC152
861,WFC3,UVIS,12908,NGC-152,8.228842,-73.11725,...,...,Goudfrooij,500,2013-05-22,clusters/WFC3/12908_NGC-152/ibyl03ncq_flt.fits,120.0,smc,NGC152
1039,WFC3,UVIS,12908,NGC-152,8.228842,-73.11725,...,...,Goudfrooij,200,2013-05-21,stage/ibyl03myq_flt.fits,120.0,smc,NGC152
1040,WFC3,UVIS,12908,NGC-152,8.228842,-73.11725,...,...,Goudfrooij,750,2013-05-22,stage/ibyl03n3q_flt.fits,120.0,smc,NGC152
1041,WFC3,UVIS,12908,NGC-152,8.228842,-73.11725,...,...,Goudfrooij,750,2013-05-22,stage/ibyl03n7q_flt.fits,120.0,smc,NGC152
1042,WFC3,UVIS,12908,NGC-152,8.228842,-73.11725,...,...,Goudfrooij,500,2013-05-22,stage/ibyl03ncq_flt.fits,120.0,smc,NGC152
886,WFC3,UVIS,11730,QSO-011141-724947,17.92375,-72.829722,...,...,Kallivayalil,265,2010-06-21,stage/ib5y17eyq_flt.fits,123.0,smc,SMC-FIELD-NE-1
887,WFC3,UVIS,11730,QSO-011141-724947,17.92375,-72.829722,...,...,Kallivayalil,265,2010-06-21,stage/ib5y17ezq_flt.fits,123.0,smc,SMC-FIELD-NE-1
888,WFC3,UVIS,11730,QSO-011141-724947,17.92375,-72.829722,...,...,Kallivayalil,265,2010-06-21,stage/ib5y17f0q_flt.fits,123.0,smc,SMC-FIELD-NE-1
889,WFC3,UVIS,11730,QSO-011141-724947,17.92375,-72.829722,...,...,Kallivayalil,265,2010-06-21,stage/ib5y17f1q_flt.fits,123.0,smc,SMC-FIELD-NE-1
267,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,2,2012-07-25,smc_fields/WFC3/12581_ANY/ibp507pnq_flt.fits,128.0,smc,SMC-FIELD-NE-2
268,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,1,2012-07-25,smc_fields/WFC3/12581_ANY/ibp507psq_flt.fits,128.0,smc,SMC-FIELD-NE-2
269,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,980,2012-07-25,smc_fields/WFC3/12581_ANY/ibp507qlq_flt.fits,128.0,smc,SMC-FIELD-NE-2
270,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,500,2012-07-25,smc_fields/WFC3/12581_ANY/ibp507qqq_flt.fits,128.0,smc,SMC-FIELD-NE-2
271,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,930,2012-07-25,smc_fields/WFC3/12581_ANY/ibp507qwq_flt.fits,128.0,smc,SMC-FIELD-NE-2
272,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,1030,2012-07-25,smc_fields/WFC3/12581_ANY/ibp507r1q_flt.fits,128.0,smc,SMC-FIELD-NE-2
273,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,1180,2012-07-25,smc_fields/WFC3/12581_ANY/ibp507r7q_flt.fits,128.0,smc,SMC-FIELD-NE-2
274,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,600,2012-07-25,smc_fields/WFC3/12581_ANY/ibp507rdq_flt.fits,128.0,smc,SMC-FIELD-NE-2
275,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,730,2012-07-25,smc_fields/WFC3/12581_ANY/ibp507rjq_flt.fits,128.0,smc,SMC-FIELD-NE-2
1016,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,2,2012-07-25,stage/ibp507pnq_flt.fits,128.0,smc,SMC-FIELD-NE-2
1017,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,1,2012-07-25,stage/ibp507psq_flt.fits,128.0,smc,SMC-FIELD-NE-2
1018,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,980,2012-07-25,stage/ibp507qlq_flt.fits,128.0,smc,SMC-FIELD-NE-2
1019,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,500,2012-07-25,stage/ibp507qqq_flt.fits,128.0,smc,SMC-FIELD-NE-2
1020,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,930,2012-07-25,stage/ibp507qwq_flt.fits,128.0,smc,SMC-FIELD-NE-2
1021,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,1030,2012-07-25,stage/ibp507r1q_flt.fits,128.0,smc,SMC-FIELD-NE-2
1022,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,1180,2012-07-25,stage/ibp507r7q_flt.fits,128.0,smc,SMC-FIELD-NE-2
1023,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,600,2012-07-25,stage/ibp507rdq_flt.fits,128.0,smc,SMC-FIELD-NE-2
1024,WFC3,UVIS,12581,ANY,17.985633,-72.663753,...,...,Roman-Duval,730,2012-07-25,stage/ibp507rjq_flt.fits,128.0,smc,SMC-FIELD-NE-2
1025,WFC3,IR,12581,ANY,17.988591,-72.664132,...,...,Roman-Duval,602,2012-07-25,stage/ibp507ruq_flt.fits,128.0,smc,SMC-FIELD-NE-2
1026,WFC3,IR,12581,ANY,17.988591,-72.664132,...,...,Roman-Duval,302,2012-07-25,stage/ibp507rzq_flt.fits,128.0,smc,SMC-FIELD-NE-2
1255,WFC3,IR,13767,ANY,17.672879,-72.800029,...,...,Trenti,702,2015-09-06,stage/icphcfj3q_flt.fits,138.0,smc,KRON63
1256,WFC3,IR,13767,ANY,17.672879,-72.800029,...,...,Trenti,802,2015-09-06,stage/icphcgjeq_flt.fits,138.0,smc,KRON63
1257,WFC3,IR,13767,ANY,17.672879,-72.800029,...,...,Trenti,902,2015-09-06,stage/icphchjoq_flt.fits,138.0,smc,KRON63
1258,WFC3,IR,13767,ANY,17.672879,-72.800029,...,...,Trenti,902,2015-09-06,stage/icphcijyq_flt.fits,138.0,smc,KRON63
1259,WFC3,IR,13767,ANY,14.581987,-72.01408,...,...,Trenti,1102,2015-09-05,stage/icphd5etq_flt.fits,139.0,smc,BRUCK92
1260,WFC3,IR,13767,ANY,14.581987,-72.01408,...,...,Trenti,1102,2015-09-05,stage/icphd6f3q_flt.fits,139.0,smc,BRUCK92
1263,ACS,WFC,10126,SMCJ004802-732058,12.01125,-73.349694,F555W,CLEAR2L,Olszewski,440,2004-11-13,stage/j90602ayq_flt.fits,140.0,smc,NGC265-FIELD
1264,ACS,WFC,10126,SMCJ004802-732058,12.01125,-73.349694,F555W,CLEAR2L,Olszewski,120,2004-11-13,stage/j90602b1q_flt.fits,140.0,smc,NGC265-FIELD
1265,ACS,WFC,10126,SMCJ004802-732058,12.01125,-73.349694,CLEAR1L,F814W,Olszewski,440,2004-11-13,stage/j90602b2q_flt.fits,140.0,smc,NGC265-FIELD
1266,ACS,WFC,10126,SMCJ004802-732058,12.01125,-73.349694,CLEAR1L,F814W,Olszewski,120,2004-11-13,stage/j90602b5q_flt.fits,140.0,smc,NGC265-FIELD
1267,ACS,WFC,10126,SMCJ005257-725714,13.24125,-73.062083,F555W,CLEAR2L,Olszewski,440,2004-11-12,stage/j90606yeq_flt.fits,141.0,smc,H86-126-FIELD
1268,ACS,WFC,10126,SMCJ005257-725714,13.24125,-73.062083,F555W,CLEAR2L,Olszewski,120,2004-11-13,stage/j90606yhq_flt.fits,141.0,smc,H86-126-FIELD
1269,ACS,WFC,10126,SMCJ005257-725714,13.24125,-73.062083,CLEAR1L,F814W,Olszewski,440,2004-11-13,stage/j90606yiq_flt.fits,141.0,smc,H86-126-FIELD
1270,ACS,WFC,10126,SMCJ005257-725714,13.24125,-73.062083,CLEAR1L,F814W,Olszewski,120,2004-11-13,stage/j90606ylq_flt.fits,141.0,smc,H86-126-FIELD
1271,ACS,WFC,10396,SFH-9,20.470833,-73.312778,CLEAR1L,F814W,Gallagher,10,2005-11-21,stage/j96115ejq_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1272,ACS,WFC,10396,SFH-9,20.470833,-73.312778,CLEAR1L,F814W,Gallagher,10,2005-11-21,stage/j96115elq_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1273,ACS,WFC,10396,SFH-9,20.470833,-73.312778,CLEAR1L,F814W,Gallagher,474,2005-11-21,stage/j96115emq_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1274,ACS,WFC,10396,SFH-9,20.470833,-73.312778,CLEAR1L,F814W,Gallagher,474,2005-11-21,stage/j96115eoq_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1275,ACS,WFC,10396,SFH-9,20.470833,-73.312778,CLEAR1L,F814W,Gallagher,474,2005-11-21,stage/j96115exq_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1276,ACS,WFC,10396,SFH-9,20.470833,-73.312778,CLEAR1L,F814W,Gallagher,474,2005-11-21,stage/j96115ezq_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1277,ACS,WFC,10396,SFH-9,20.470833,-73.312778,F555W,CLEAR2L,Gallagher,20,2005-11-21,stage/j96115f2q_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1278,ACS,WFC,10396,SFH-9,20.470833,-73.312778,F555W,CLEAR2L,Gallagher,20,2005-11-21,stage/j96115f4q_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1279,ACS,WFC,10396,SFH-9,20.470833,-73.312778,F555W,CLEAR2L,Gallagher,496,2005-11-21,stage/j96115f5q_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1280,ACS,WFC,10396,SFH-9,20.470833,-73.312778,F555W,CLEAR2L,Gallagher,496,2005-11-21,stage/j96115f7q_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1281,ACS,WFC,10396,SFH-9,20.470833,-73.312778,F555W,CLEAR2L,Gallagher,496,2005-11-21,stage/j96115f9q_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
1282,ACS,WFC,10396,SFH-9,20.470833,-73.312778,F555W,CLEAR2L,Gallagher,496,2005-11-21,stage/j96115fbq_flt.fits,142.0,smc,SMC-FIELD-BRIDGE
843,WFC3,UVIS,12257,NGC-411,16.976667,-71.767056,...,...,Girardi,30,2011-08-28,clusters/WFC3/12257_NGC-411/ibhy12n3q_flt.fits,145.0,smc,NGC411
844,WFC3,UVIS,12257,NGC-411,16.976667,-71.767056,...,...,Girardi,800,2011-08-28,clusters/WFC3/12257_NGC-411/ibhy12n5q_flt.fits,145.0,smc,NGC411
845,WFC3,UVIS,12257,NGC-411,16.976667,-71.767056,...,...,Girardi,700,2011-08-28,clusters/WFC3/12257_NGC-411/ibhy12n9q_flt.fits,145.0,smc,NGC411
846,WFC3,UVIS,12257,NGC-411,16.976667,-71.767056,...,...,Girardi,700,2011-08-28,clusters/WFC3/12257_NGC-411/ibhy12ndq_flt.fits,145.0,smc,NGC411
847,WFC3,UVIS,12257,NGC-411,16.976667,-71.767056,...,...,Girardi,550,2011-08-28,clusters/WFC3/12257_NGC-411/ibhy12nhq_flt.fits,145.0,smc,NGC411
848,WFC3,UVIS,12257,NGC-411,16.976667,-71.767056,...,...,Girardi,120,2011-08-28,clusters/WFC3/12257_NGC-411/ibhy12nmq_flt.fits,145.0,smc,NGC411
849,WFC3,UVIS,12257,NGC-411,16.976667,-71.767056,...,...,Girardi,700,2011-08-28,clusters/WFC3/12257_NGC-411/ibhy12noq_flt.fits,145.0,smc,NGC411
850,WFC3,UVIS,12257,NGC-411,16.976667,-71.767056,...,...,Girardi,700,2011-08-28,clusters/WFC3/12257_NGC-411/ibhy12nsq_flt.fits,145.0,smc,NGC411
851,WFC3,UVIS,12257,NGC-411,16.976667,-71.767056,...,...,Girardi,700,2011-08-28,clusters/WFC3/12257_NGC-411/ibhy12nwq_flt.fits,145.0,smc,NGC411
852,WFC3,UVIS,12257,NGC-411,16.976667,-71.767056,...,...,Girardi,700,2011-08-28,clusters/WFC3/12257_NGC-411/ibhy12o0q_flt.fits,145.0,smc,NGC411
