#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, string, float, string, string, string, string, float
dataproduct_type,obs_collection,instrument,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,obs_title,t_obs_release,objID,s_region,jpegURL,obsid,distance
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,DEML71,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO04040,76.43204989193,-67.88050551245,13282,CHU,3,56721.02941,56721.05922,1050,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57086.32005,2012921584,POLYGON 76.42923492 -67.84950913 76.34408219 -67.88099419 76.43480235 -67.91151799 76.51995106 -67.87924552 76.42923492 -67.84950913 76.42923492 -67.84950913,http://archive.stsci.edu/hst/previews/ICCO/ICCO04040_256.jpg,2003856220,8812.47693509829
image,HST,WFC3/UVIS,DADS,F475W,OPTICAL,DEML71,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO04010,76.43204989193,-67.88050551245,13282,CHU,3,56720.97181,56720.99914,1050,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57086.13774,2012921581,POLYGON 76.42923681 -67.84950913 76.34408217 -67.88099345 76.43480047 -67.91151804 76.51995115 -67.8792463 76.42923681 -67.84950913 76.42923681 -67.84950913,http://archive.stsci.edu/hst/previews/ICCO/ICCO04010_256.jpg,2003856217,8812.47840085288
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,DEML71,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO04020,76.43204989193,-67.88050551245,13282,CHU,3,56720.97765,56721.00576,1117,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57086.13906,2012921582,POLYGON 76.42923866 -67.84950913 76.34408216 -67.88099273 76.43479863 -67.91151809 76.51995124 -67.87924707 76.42923866 -67.84950913 76.42923866 -67.84950913,http://archive.stsci.edu/hst/previews/ICCO/ICCO04020_256.jpg,2003856218,8812.47983244924
image,HST,WFC3/UVIS,DADS,F475W,OPTICAL,DEML71,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO04OHQ,76.42375,-67.87775,13282,CHU,3,56720.96999,56720.97022,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57086.09565,2012736248,POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578,http://archive.stsci.edu/hst/previews/ICCO/ICCO04OHQ_256.jpg,2002977590,8868.21563652417
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,DEML71,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO04OXQ,76.42375,-67.87775,13282,CHU,3,56721.00727,56721.0075,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57086.13488,2012736249,POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578,http://archive.stsci.edu/hst/previews/ICCO/ICCO04OXQ_256.jpg,2002977597,8868.21563652417
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,DEML71,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO04PIQ,76.42375,-67.87775,13282,CHU,3,56721.06078,56721.06101,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57086.3165,2012736250,POLYGON ICRS  76.48847647 -67.86935578  76.40322680 -67.90122290  76.35859684 -67.88617734  76.44385696 -67.85469225  76.48847647 -67.86935578,http://archive.stsci.edu/hst/previews/ICCO/ICCO04PIQ_256.jpg,2002977604,8868.21563652417
image,HST,WFC3/UVIS,HLA,F814W,OPTICAL,SNR-B0509-67.5,,hst_12326_01_wfc3_uvis_f814w,77.406924047546,-67.539055336115,12326,Noll,3,55504.60919,55504.66579,800,,55547.6912,2014945754,POLYGON J2000 77.32283204 -67.55131366 77.32280290 -67.55138810 77.43813640 -67.56103970 77.43816524 -67.56096510 77.44670250 -67.53886060 77.44650814 -67.53884441 77.44653700 -67.53876960 77.33130700 -67.52912390 77.32263630 -67.55129720 77.32283204 -67.55131366 POLYGON J2000 77.33106680 -67.52889280 77.33126276 -67.52890878 77.33123330 -67.52898480 77.44726130 -67.53839900 77.44729038 -67.53832302 77.45584470 -67.51594960 77.45565012 -67.51593388 77.45567930 -67.51585750 77.33975670 -67.50644930 77.33106680 -67.52889280,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12326_01_wfc3_uvis_f814w&size=ALL&format=jpeg&output_size=256,2004565661,9105.0735840593
image,HST,WFC3/UVIS,HLA,F555W,OPTICAL,SNR-B0509-67.5,,hst_12326_01_wfc3_uvis_f555w,77.4069240037164,-67.5390541607732,12326,Noll,3,55504.60348,55504.65948,696,,55547.6912,2014945753,POLYGON J2000 77.32284287 -67.55131086 77.32281370 -67.55138540 77.43813390 -67.56103800 77.43816273 -67.56096340 77.44669770 -67.53885930 77.44650344 -67.53884311 77.44653230 -67.53876830 77.33131550 -67.52912160 77.32264710 -67.55129440 77.32284287 -67.55131086 POLYGON J2000 77.33107110 -67.52889300 77.33126706 -67.52890898 77.33123760 -67.52898500 77.44725740 -67.53839780 77.44728652 -67.53832172 77.45584040 -67.51594940 77.45564582 -67.51593369 77.45567500 -67.51585730 77.33976070 -67.50645050 77.33107110 -67.52889300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12326_01_wfc3_uvis_f555w&size=ALL&format=jpeg&output_size=256,2004565660,9105.08060081175
image,HST,WFC3/UVIS,HLA,F475W,OPTICAL,SNR-B0509-67.5,,hst_12326_01_wfc3_uvis_f475w,77.4069244027211,-67.5390530218727,12326,Noll,3,55504.6156,55504.67341,1010,,55547.6912,2014945752,POLYGON J2000 77.45567310 -67.51585950 77.33976140 -67.50645120 77.33107300 -67.52889080 77.33126867 -67.52890675 77.33123920 -67.52898280 77.44725690 -67.53839720 77.44728604 -67.53832105 77.45583890 -67.51595150 77.45564397 -67.51593575 77.45567310 -67.51585950 POLYGON J2000 77.44653570 -67.53876700 77.33131260 -67.52911970 77.32264370 -67.55129170 77.32283908 -67.55130813 77.32280990 -67.55138270 77.43813710 -67.56103590 77.43816593 -67.56096132 77.44670150 -67.53885800 77.44650685 -67.53884178 77.44653570 -67.53876700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12326_01_wfc3_uvis_f475w&size=ALL&format=jpeg&output_size=256,2004565659,9105.08517833977
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,SNR-B0509-67.5,ABSORPTION LINE SYSTEM - EXTRAGALACTIC;EXT-MEDIUM,IBKX01010,77.39354189671,-67.52247764092,12326,NOLL,3,55504.60348,55504.65948,696,Hubble Heritage 2.0,55547.6912,2012911448,POLYGON 77.33999138 -67.50661354 77.33167713 -67.52896606 77.44736534 -67.53848794 77.45637971 -67.51592962 77.33999138 -67.50661354 77.33999138 -67.50661354,http://archive.stsci.edu/hst/previews/IBKX/IBKX01010_256.jpg,2003846084,9170.7082953572
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,SNR-B0509-67.5,ABSORPTION LINE SYSTEM - EXTRAGALACTIC;EXT-MEDIUM,IBKX01020,77.39354189671,-67.52247764092,12326,NOLL,3,55504.60919,55504.66579,800,Hubble Heritage 2.0,55547.6912,2012911449,POLYGON 77.33999138 -67.50661354 77.33167713 -67.52896606 77.44736534 -67.53848794 77.45637971 -67.51592962 77.33999138 -67.50661354 77.33999138 -67.50661354,http://archive.stsci.edu/hst/previews/IBKX/IBKX01020_256.jpg,2003846085,9170.7082953572
image,HST,WFC3/UVIS,DADS,F475W,OPTICAL,SNR-B0509-67.5,ABSORPTION LINE SYSTEM - EXTRAGALACTIC;EXT-MEDIUM,IBKX01030,77.39354189671,-67.52247764092,12326,NOLL,3,55504.6156,55504.67341,1010,Hubble Heritage 2.0,55547.6912,2012911450,POLYGON 77.33999126 -67.50661357 77.33167711 -67.5289661 77.44736536 -67.5384879 77.45637964 -67.51592958 77.33999126 -67.50661357 77.33999126 -67.50661357,http://archive.stsci.edu/hst/previews/IBKX/IBKX01030_256.jpg,2003846086,9170.7084096568
image,HST,WFC3/IR,DADS,F110W,INFRARED,SNR0509-67.5,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO01010,77.37916666667,-67.52166666667,13282,CHU,3,56559.00237,56559.00725,198.461274,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,56924.28884,2012921572,POLYGON 77.39559226 -67.49510056 77.31255688 -67.51535596 77.35964867 -67.54428359 77.44482225 -67.52349217 77.39559226 -67.49510056 77.39559226 -67.49510056,http://archive.stsci.edu/hst/previews/ICCO/ICCO01010_256.jpg,2003856208,9209.47615679353
image,HST,WFC3/IR,DADS,F110W,INFRARED,SNR0509-67.5,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO01NUQ,77.37829886743,-67.5216135629,13282,CHU,3,56559.00424,56559.00538,99.230637,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,56924.28867,2012736244,POLYGON ICRS  77.31168920 -67.51530320  77.39472366 -67.49504736  77.44395457 -67.52343871  77.35878192 -67.54423058  77.31168920 -67.51530320,http://archive.stsci.edu/hst/previews/ICCO/ICCO01NUQ_256.jpg,2002977559,9210.21419413934
image,HST,WFC3/IR,DADS,F160W,INFRARED,SNR0509-67.5,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO01020,77.37743107207,-67.52156045449,13282,CHU,3,56559.0076,56559.02867,797.693467,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,56924.53206,2012921573,POLYGON 77.39385592 -67.49499424 77.31082165 -67.51525008 77.35791427 -67.54417746 77.44308672 -67.5233856 77.39385592 -67.49499424 77.39385592 -67.49499424,http://archive.stsci.edu/hst/previews/ICCO/ICCO01020_256.jpg,2003856209,9210.9532587577
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1806,EXT-CLUSTER;GLOBULAR CLUSTER,IBHY51040,75.57458333333,-67.98791666667,12257,GIRARDI,3,55846.77381,55846.81854,3580,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56212.98855,2012910789,POLYGON 75.62062246 -67.96213362 75.50103321 -67.96956959 75.52852407 -68.01368899 75.64717133 -68.00683225 75.62062246 -67.96213362 75.62062246 -67.96213362,http://archive.stsci.edu/hst/previews/IBHY/IBHY51040_256.jpg,2003845425,9269.84646215534
image,HST,WFC3/UVIS,HLA,F336W,OPTICAL,NGC-1806,,hst_12257_51_wfc3_uvis_f336w,75.5741229270824,-67.9889379560784,12257,Girardi,3,55846.77381,55846.81854,3580,,56212.98855,2014943970,POLYGON J2000 75.51366583 -67.99090021 75.51378977 -67.99110429 75.51309430 -67.99114480 75.52631540 -68.01301120 75.52708005 -68.01296664 75.52734601 -68.01295114 75.52781550 -68.01372680 75.52793399 -68.01371989 75.52794180 -68.01373280 75.64688880 -68.00675540 75.64688089 -68.00674244 75.63355750 -67.98489860 75.63343960 -67.98490556 75.63343170 -67.98489260 75.63240224 -67.98495335 75.63211519 -67.98448223 75.63363950 -67.98438850 75.63363149 -67.98437542 75.62010650 -67.96227520 75.61998985 -67.96228237 75.61998180 -67.96226920 75.61895718 -67.96233218 75.61848190 -67.96155470 75.50024344 -67.96877710 75.49921870 -67.96883930 75.51264010 -67.99096250 75.51366583 -67.99090021,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_51_wfc3_uvis_f336w&size=ALL&format=jpeg&output_size=256,2004563877,9270.31135086026
image,HST,WFC3/UVIS,HLA,F336W,OPTICAL,NGC1846-OUT,,hst_12219_01_wfc3_uvis_f336w,76.9048209077554,-67.4486954577676,12219,Milone,3,55667.95855,55668.16983,9156,,56034.34155,2014943552,POLYGON J2000 76.86902197 -67.47294454 76.86915770 -67.47330520 76.87017142 -67.47327403 76.87030710 -67.47363450 76.87132202 -67.47360329 76.87145770 -67.47396370 76.87246945 -67.47393258 76.87260530 -67.47429340 76.87362008 -67.47426218 76.87375580 -67.47462260 76.87476919 -67.47459141 76.87490530 -67.47495280 76.99284330 -67.47127940 76.99256788 -67.47055770 76.98428380 -67.44882960 76.98327313 -67.44886143 76.98319378 -67.44865308 76.98387920 -67.44863320 76.98368438 -67.44811752 76.98320280 -67.44684274 76.97550400 -67.42644450 76.97449055 -67.42647386 76.97435550 -67.42611570 76.97334288 -67.42614503 76.97320790 -67.42578700 76.97219342 -67.42581638 76.97205860 -67.42545870 76.97104508 -67.42548804 76.97091010 -67.42512990 76.96989782 -67.42515920 76.96976250 -67.42480010 76.96874869 -67.42482944 76.96861390 -67.42447170 76.96760012 -67.42450103 76.96746520 -67.42414290 76.96645062 -67.42417225 76.96631590 -67.42381460 76.85021561 -67.42713016 76.84920340 -67.42715870 76.85746110 -67.44935390 76.85847426 -67.44932531 76.85860770 -67.44968360 76.85962379 -67.44965492 76.85967281 -67.44978653 76.85828241 -67.44982923 76.85727050 -67.44986030 76.86571030 -67.47231670 76.86672324 -67.47228557 76.86685900 -67.47264640 76.86787276 -67.47261524 76.86800840 -67.47297570 76.86902197 -67.47294454,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12219_01_wfc3_uvis_f336w&size=ALL&format=jpeg&output_size=256,2004563459,9686.33132333772
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC1846-OUT,GLOBULAR CLUSTER;STELLAR CLUSTER,IBJT01040,76.91554987739,-67.44815160048,12219,MILONE,3,55667.95855,55668.16983,9156,Multiple stellar generations in the Large Magellanic Cloud Star Cluster NGC 1846,56034.34155,2012911268,POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443,http://archive.stsci.edu/hst/previews/IBJT/IBJT01040_256.jpg,2003845904,9701.19029736755
image,HST,WFC3/IR,HLA,F160W,INFRARED,NGC1846-OUT,,hst_12219_01_wfc3_ir_f160w,76.9221042801817,-67.4498478426631,12219,Milone,3,55668.20425,55668.28569,2843.864,,56034.48713,2014943550,POLYGON J2000 76.97922080 -67.46455630 76.97818334 -67.46187092 76.96610110 -67.43055180 76.96509927 -67.43060734 76.96495160 -67.43022400 76.96394783 -67.43027964 76.96380030 -67.42989660 76.96279870 -67.42995211 76.96265070 -67.42956780 76.96164900 -67.42962331 76.96150140 -67.42924000 76.96049894 -67.42929555 76.96035100 -67.42891130 76.95934909 -67.42896681 76.95920150 -67.42858340 76.95819997 -67.42863888 76.95805210 -67.42825470 76.85879190 -67.43372140 76.87176010 -67.46773490 76.87276386 -67.46767993 76.87291060 -67.46806420 76.87391475 -67.46800920 76.87406110 -67.46839240 76.87506593 -67.46833736 76.87521270 -67.46872160 76.87621690 -67.46866659 76.87636330 -67.46904980 76.87736687 -67.46899482 76.87751370 -67.46937910 76.87851771 -67.46932409 76.87866430 -67.46970770 76.87966843 -67.46965267 76.87981490 -67.47003590 76.97922080 -67.46455630,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12219_01_wfc3_ir_f160w&size=ALL&format=jpeg&output_size=256,2004563457,9716.69853286136
image,HST,WFC3/IR,DADS,F160W,INFRARED,NGC1846-OUT,GLOBULAR CLUSTER;STELLAR CLUSTER,IBJT01050,76.91554598146,-67.44815434236,12219,MILONE,3,55668.20425,55668.28569,2843.862243,Multiple stellar generations in the Large Magellanic Cloud Star Cluster NGC 1846,56034.48713,2012911269,POLYGON 76.95865039 -67.42819447 76.85903695 -67.43367357 76.87306036 -67.46731006 76.97036575 -67.46196871 76.95865039 -67.42819447 76.95865039 -67.42819447,http://archive.stsci.edu/hst/previews/IBJT/IBJT01050_256.jpg,2003845905,9730.8924271925
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1755,GLOBULAR CLUSTER;STELLAR CLUSTER,ICU807040,73.83199654366,-68.20606890344,14204,MILONE,3,57384.46168,57384.47969,1422,Multiple stellar populations in two young Large Magellanic Cloud clusters: NGC1755 and NGC1866,57750.77715,2014319367,POLYGON 73.87157534 -68.17638832 73.75731516 -68.19218901 73.79057039 -68.23541374 73.90677295 -68.21994606 73.87157534 -68.17638832 73.87157534 -68.17638832,http://archive.stsci.edu/hst/previews/ICU8/ICU807040_256.jpg,2004376436,10576.2540605017
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1755,GLOBULAR CLUSTER;STELLAR CLUSTER,ICU807030,73.83199654366,-68.20606890344,14204,MILONE,3,57384.45862,57384.52779,768,Multiple stellar populations in two young Large Magellanic Cloud clusters: NGC1755 and NGC1866,57750.7772,2014319366,POLYGON 73.87157362 -68.17638801 73.75731432 -68.19218958 73.79057198 -68.23541405 73.90677367 -68.21994547 73.87157362 -68.17638801 73.87157362 -68.17638801,http://archive.stsci.edu/hst/previews/ICU8/ICU807030_256.jpg,2004376435,10576.2544790674
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1755-SF,GLOBULAR CLUSTER;STELLAR CLUSTER,ICU806030,73.79454517066,-68.20160739539,14204,MILONE,3,57300.68079,57300.71148,768,Multiple stellar populations in two young Large Magellanic Cloud clusters: NGC1755 and NGC1866,57667.25419,2014245731,POLYGON 73.83191207 -68.17385715 73.71467946 -68.18687611 73.75717091 -68.22934753 73.87363776 -68.21694777 73.83191207 -68.17385715 73.83191207 -68.17385715,http://archive.stsci.edu/hst/previews/ICU8/ICU806030_256.jpg,2004349869,10618.8175037238
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1755-SF,GLOBULAR CLUSTER;STELLAR CLUSTER,ICU806040,73.79454517066,-68.20160739539,14204,MILONE,3,57300.68384,57300.70185,1422,Multiple stellar populations in two young Large Magellanic Cloud clusters: NGC1755 and NGC1866,57667.25437,2014245732,POLYGON 73.83191207 -68.17385715 73.71467946 -68.18687611 73.75717091 -68.22934753 73.87363776 -68.21694777 73.83191207 -68.17385715 73.83191207 -68.17385715,http://archive.stsci.edu/hst/previews/ICU8/ICU806040_256.jpg,2004349870,10618.8175037238
image,HST,WFC3/UVIS,DADS,F438W,OPTICAL,NGC-1786,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB004030,74.78170588442,-67.7455243222,13435,MONELLI,3,56821.1231,56821.20106,400,"Multiple populations in external globular glusters: the Fornax dSph, the LMC, and the SMC",57186.52277,2012921200,POLYGON 74.77005021 -67.71996472 74.72379771 -67.73414688 74.79329379 -67.77093252 74.83864013 -67.7566753 74.77005021 -67.71996472 74.77005021 -67.71996472,http://archive.stsci.edu/hst/previews/ICB0/ICB004030_256.jpg,2003855836,10681.6677595339
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1786,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB004KCQ,74.7826431133,-67.74473048319,13435,MONELLI,3,56821.14079,56821.14194,100,"Multiple populations in external globular glusters: the Fornax dSph, the LMC, and the SMC",57186.51999,2012735845,POLYGON ICRS  74.79423165 -67.77013862  74.72473644 -67.73335337  74.77098681 -67.71917095  74.83957588 -67.75588114  74.79423165 -67.77013862,http://archive.stsci.edu/hst/previews/ICB0/ICB004KCQ_256.jpg,2002975824,10682.7926593525
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1786,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB004040,74.78184901776,-67.7449770283,13435,MONELLI,3,56821.12723,56821.19693,2030,"Multiple populations in external globular glusters: the Fornax dSph, the LMC, and the SMC",57186.52237,2012921201,POLYGON 74.77019346 -67.71941744 74.72394212 -67.73359963 74.79343681 -67.77038522 74.83878201 -67.75612796 74.77019346 -67.71941744 74.77019346 -67.71941744,http://archive.stsci.edu/hst/previews/ICB0/ICB004040_256.jpg,2003855837,10682.9270354156
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC1786,GLOBULAR CLUSTER;STELLAR CLUSTER,IB7781020,74.81133734706,-67.73093498111,11714,BOND,3,55233.21479,55233.22222,120,Snapshot Survey for Planetary Nebulae in Local Group Globular Clusters,55233.45333,2012906585,POLYGON 74.80298127 -67.70683552 74.7624713 -67.74910995 74.81965806 -67.75540783 74.85966245 -67.71279644 74.80298127 -67.70683552 74.80298127 -67.70683552,http://archive.stsci.edu/hst/previews/IB77/IB7781020_256.jpg,2003841221,10703.1770496661
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC1786,GLOBULAR CLUSTER;STELLAR CLUSTER,IB7789020,74.77052346807,-67.72777765273,11714,BOND,3,55182.33778,55182.34521,120,Snapshot Survey for Planetary Nebulae in Local Group Globular Clusters,55182.44101,2012906599,POLYGON 74.7631383 -67.70216317 74.71564137 -67.71532198 74.7780727 -67.75357492 74.8265373 -67.74047498 74.7631383 -67.70216317 74.7631383 -67.70216317,http://archive.stsci.edu/hst/previews/IB77/IB7789020_256.jpg,2003841235,10734.6735426266
image,HST,WFC3/UVIS,HLA,F555W,OPTICAL,NGC1786,,hst_11714_81_wfc3_uvis_f555w,74.7757560497483,-67.7465487381226,11714,Bond,3,55233.21479,55233.22222,120,,55233.45333,2014931166,POLYGON J2000 74.77309800 -67.73842170 74.77304314 -67.73847943 74.77288700 -67.73846260 74.76278510 -67.74908760 74.76294119 -67.74910442 74.79120470 -67.75214770 74.79125953 -67.75208998 74.79141590 -67.75210680 74.80150610 -67.74148000 74.77309800 -67.73842170,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11714_81_wfc3_uvis_f555w&size=ALL&format=jpeg&output_size=256,2004551073,10738.8115173977
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-2164,GLOBULAR CLUSTER;STELLAR CLUSTER,ICK001020,89.7435149486,-68.51743206655,13727,KALIRAI,3,57270.95987,57271.03676,3741,Which Stars Go BOOM?,57637.131,2014235072,POLYGON 89.7027292 -68.49023864 89.66438283 -68.53349202 89.7844432 -68.54458917 89.82348543 -68.50197006 89.7027292 -68.49023864 89.7027292 -68.49023864,http://archive.stsci.edu/hst/previews/ICK0/ICK001020_256.jpg,2004345085,12066.4099694464
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1818,GLOBULAR CLUSTER;STELLAR CLUSTER,ICK004020,76.05689562556,-66.43804854444,13727,KALIRAI,3,57324.74556,57324.82556,3741,Which Stars Go BOOM?,57690.9577,2014252687,POLYGON 76.11632847 -66.41809936 76.00345595 -66.41274351 75.99744046 -66.45798584 76.10905181 -66.46380003 76.11632847 -66.41809936 76.11632847 -66.41809936,http://archive.stsci.edu/hst/previews/ICK0/ICK004020_256.jpg,2004353201,13471.6159638536
image,HST,WFC3/UVIS,HLA,F606W,OPTICAL,QSO-050436-662417,,hst_11730_25_wfc3_uvis_f606w,76.1592754506311,-66.4098680354332,11730,Kallivayalil,3,55238.12459,55238.14006,640,,55603.64971,2014931513,POLYGON J2000 76.16326605 -66.42717388 76.20252640 -66.39088760 76.20248495 -66.39088173 76.20796580 -66.38580690 76.19492944 -66.38396009 76.19493710 -66.38395300 76.14221670 -66.37647030 76.09737570 -66.41781950 76.09743085 -66.41782734 76.09190910 -66.42290880 76.14471240 -66.43040850 76.14471619 -66.43040501 76.15775950 -66.43225410 76.16326605 -66.42717388,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11730_25_wfc3_uvis_f606w&size=ALL&format=jpeg&output_size=256,2004551420,13542.808794394
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,QSO-050436-662417,GALAXY;QSO,IB5Y25010,76.15924191587,-66.40274843437,11730,KALLIVAYALIL,3,55238.12459,55238.14006,640,"Continued Proper Motions of the Magellanic Clouds: Orbits, Internal Kinematics, and Distance",55603.64971,2012906108,POLYGON 76.15448808 -66.37847099 76.11023879 -66.41975038 76.16386537 -66.42739536 76.20769181 -66.3857611 76.15448808 -66.37847099 76.15448808 -66.37847099,http://archive.stsci.edu/hst/previews/IB5Y/IB5Y25010_256.jpg,2003840744,13554.7206630496
image,HST,WFC3/IR,DADS,F160W,INFRARED,LMC-FIELD-1,GALAXY;MAGELLANIC IRREGULAR,ICKH04030,75.75679464933,-66.40432124664,13860,GENNARO,3,57047.58103,57047.73609,6196.931396,Investigating the low-mass slope and possible turnover in the LMC IMF,57412.93176,2012924117,POLYGON 75.80677934 -66.38513304 75.72209651 -66.38197242 75.71413016 -66.42046246 75.79910771 -66.42268088 75.80677934 -66.38513304 75.80677934 -66.38513304,http://archive.stsci.edu/hst/previews/ICKH/ICKH04030_256.jpg,2003858753,13805.0419003969
image,HST,WFC3/IR,DADS,F110W,INFRARED,LMC-FIELD-1,GALAXY;MAGELLANIC IRREGULAR,ICKH05020,75.75574484007,-66.40451501323,13860,GENNARO,3,57047.29844,57047.38786,6196.931396,Investigating the low-mass slope and possible turnover in the LMC IMF,57412.57304,2012924118,POLYGON 75.80573059 -66.38532709 75.72104722 -66.382166 75.71307947 -66.420656 75.79805761 -66.42287489 75.80573059 -66.38532709 75.80573059 -66.38532709,http://archive.stsci.edu/hst/previews/ICKH/ICKH05020_256.jpg,2003858754,13805.1177710879
image,HST,WFC3/IR,DADS,F160W,INFRARED,LMC-FIELD-1,GALAXY;MAGELLANIC IRREGULAR,ICKH01020,75.75629166667,-66.40430555556,13860,GENNARO,3,57046.34166,57046.46377,6196.931396,Investigating the low-mass slope and possible turnover in the LMC IMF,57411.60797,2012924114,POLYGON 75.80627674 -66.38511752 75.72159404 -66.38195661 75.71362684 -66.42044662 75.7986043 -66.42266534 75.80627674 -66.38511752 75.80627674 -66.38511752,http://archive.stsci.edu/hst/previews/ICKH/ICKH01020_256.jpg,2003858750,13805.4251103592
image,HST,WFC3/IR,DADS,F160W,INFRARED,LMC-FIELD-1,GALAXY;MAGELLANIC IRREGULAR,ICKH03020,75.75683848412,-66.40409609597,13860,GENNARO,3,57047.40152,57047.5285,6196.931396,Investigating the low-mass slope and possible turnover in the LMC IMF,57412.5752,2012924116,POLYGON 75.80682256 -66.38490783 75.72214048 -66.38174732 75.71417453 -66.42023738 75.79915133 -66.42245568 75.80682256 -66.38490783 75.80682256 -66.38490783,http://archive.stsci.edu/hst/previews/ICKH/ICKH03020_256.jpg,2003858752,13805.732642861
image,HST,WFC3/IR,DADS,F110W,INFRARED,LMC-FIELD-1,GALAXY;MAGELLANIC IRREGULAR,ICKH06020,75.75578868464,-66.40428986286,13860,GENNARO,3,57046.52008,57046.62318,6196.931396,Investigating the low-mass slope and possible turnover in the LMC IMF,57411.93589,2012924119,POLYGON 75.80577391 -66.38510191 75.72109129 -66.38194087 75.71312377 -66.42043088 75.79810115 -66.42264971 75.80577391 -66.38510191 75.80577391 -66.38510191,http://archive.stsci.edu/hst/previews/ICKH/ICKH06020_256.jpg,2003858755,13805.8084585066
image,HST,WFC3/IR,DADS,F160W,INFRARED,LMC-FIELD-1,GALAXY;MAGELLANIC IRREGULAR,ICKH02020,75.75633550596,-66.40408040503,13860,GENNARO,3,57047.82608,57047.92998,6196.931396,Investigating the low-mass slope and possible turnover in the LMC IMF,57412.99057,2012924115,POLYGON 75.80631989 -66.38489228 75.72163791 -66.38173154 75.7136713 -66.42022157 75.79864802 -66.4224401 75.80631989 -66.38489228 75.80631989 -66.38489228,http://archive.stsci.edu/hst/previews/ICKH/ICKH02020_256.jpg,2003858751,13806.1158986539
