# instrument detector propid target ra dec filter1 filter2 pr_inv exptime date-obs file
ACS WFC 9891 NGC1978 82.187208 -66.236561 CLEAR1L F814W Gilmore_Gerard 200 2003-10-07 clusters/ACS/9891_NGC1978/j8ne69s8q_flt.fits 
ACS WFC 9891 NGC1983 81.937167 -68.985281 F555W CLEAR2L Gilmore_Gerard 20 2003-10-07 clusters/ACS/9891_NGC1983/j8ne68req_flc.fits 
ACS WFC 9891 NGC1983 81.937167 -68.985281 F555W CLEAR2L Gilmore_Gerard 20 2003-10-07 clusters/ACS/9891_NGC1983/j8ne68req_flt.fits 
ACS WFC 9891 NGC1983 81.937167 -68.985281 CLEAR1L F814W Gilmore_Gerard 20 2003-10-07 clusters/ACS/9891_NGC1983/j8ne68riq_flc.fits 
ACS WFC 9891 NGC1983 81.937167 -68.985281 CLEAR1L F814W Gilmore_Gerard 20 2003-10-07 clusters/ACS/9891_NGC1983/j8ne68riq_flt.fits 
ACS WFC 9891 NGC1987 81.823875 -70.736358 F555W CLEAR2L Gilmore_Gerard 250 2003-10-07 clusters/ACS/9891_NGC1987/j8ne66psq_flc.fits 
ACS WFC 9891 NGC1987 81.823875 -70.736358 F555W CLEAR2L Gilmore_Gerard 250 2003-10-07 clusters/ACS/9891_NGC1987/j8ne66psq_flt.fits 
ACS WFC 9891 NGC1987 81.823875 -70.736358 CLEAR1L F814W Gilmore_Gerard 170 2003-10-07 clusters/ACS/9891_NGC1987/j8ne66puq_flc.fits 
ACS WFC 9891 NGC1987 81.823875 -70.736358 CLEAR1L F814W Gilmore_Gerard 170 2003-10-07 clusters/ACS/9891_NGC1987/j8ne66puq_flt.fits 
ACS WFC 9891 NGC2002 82.586667 -66.883983 F555W CLEAR2L Gilmore_Gerard 20 2003-08-23 clusters/ACS/9891_NGC2002/j8ne70b5q_flc.fits 
ACS WFC 9891 NGC2002 82.586667 -66.883983 F555W CLEAR2L Gilmore_Gerard 20 2003-08-23 clusters/ACS/9891_NGC2002/j8ne70b5q_flt.fits 
ACS WFC 9891 NGC2002 82.586667 -66.883983 CLEAR1L F814W Gilmore_Gerard 20 2003-08-23 clusters/ACS/9891_NGC2002/j8ne70b7s_flc.fits 
ACS WFC 9891 NGC2002 82.586667 -66.883983 CLEAR1L F814W Gilmore_Gerard 20 2003-08-23 clusters/ACS/9891_NGC2002/j8ne70b7s_flt.fits 
ACS WFC 9891 NGC2010 82.645375 -70.818972 F555W CLEAR2L Gilmore_Gerard 20 2003-10-07 clusters/ACS/9891_NGC2010/j8ne71r5q_flc.fits 
ACS WFC 9891 NGC2010 82.645375 -70.818972 F555W CLEAR2L Gilmore_Gerard 20 2003-10-07 clusters/ACS/9891_NGC2010/j8ne71r5q_flt.fits 
ACS WFC 9891 NGC2010 82.645375 -70.818972 CLEAR1L F814W Gilmore_Gerard 20 2003-10-07 clusters/ACS/9891_NGC2010/j8ne71r9q_flc.fits 
ACS WFC 9891 NGC2010 82.645375 -70.818972 CLEAR1L F814W Gilmore_Gerard 20 2003-10-07 clusters/ACS/9891_NGC2010/j8ne71r9q_flt.fits 
ACS WFC 9891 NGC2056 84.143542 -70.671456 F555W CLEAR2L Gilmore_Gerard 170 2003-08-08 clusters/ACS/9891_NGC2056/j8ne72e7q_flc.fits 
ACS WFC 9891 NGC2056 84.143542 -70.671456 F555W CLEAR2L Gilmore_Gerard 170 2003-08-08 clusters/ACS/9891_NGC2056/j8ne72e7q_flt.fits 
ACS WFC 9891 NGC2056 84.143542 -70.671456 CLEAR1L F814W Gilmore_Gerard 120 2003-08-08 clusters/ACS/9891_NGC2056/j8ne72e9q_flc.fits 
ACS WFC 9891 NGC2056 84.143542 -70.671456 CLEAR1L F814W Gilmore_Gerard 120 2003-08-08 clusters/ACS/9891_NGC2056/j8ne72e9q_flt.fits 
ACS WFC 9891 NGC2107 85.802750 -70.640547 F555W CLEAR2L Gilmore_Gerard 170 2003-10-07 clusters/ACS/9891_NGC2107/j8ne74qsq_flc.fits 
ACS WFC 9891 NGC2107 85.802750 -70.640547 F555W CLEAR2L Gilmore_Gerard 170 2003-10-07 clusters/ACS/9891_NGC2107/j8ne74qsq_flt.fits 
ACS WFC 9891 NGC2107 85.802750 -70.640547 CLEAR1L F814W Gilmore_Gerard 120 2003-10-07 clusters/ACS/9891_NGC2107/j8ne74quq_flc.fits 
ACS WFC 9891 NGC2107 85.802750 -70.640547 CLEAR1L F814W Gilmore_Gerard 120 2003-10-07 clusters/ACS/9891_NGC2107/j8ne74quq_flt.fits 
ACS WFC 9891 NGC2108 85.986417 -69.181681 F555W CLEAR2L Gilmore_Gerard 250 2003-08-16 clusters/ACS/9891_NGC2108/j8ne75idq_flc.fits 
ACS WFC 9891 NGC2108 85.986417 -69.181681 F555W CLEAR2L Gilmore_Gerard 250 2003-08-16 clusters/ACS/9891_NGC2108/j8ne75idq_flt.fits 
ACS WFC 9891 NGC2108 85.986417 -69.181681 CLEAR1L F814W Gilmore_Gerard 170 2003-08-16 clusters/ACS/9891_NGC2108/j8ne75j2q_flc.fits 
ACS WFC 9891 NGC2108 85.986417 -69.181681 CLEAR1L F814W Gilmore_Gerard 170 2003-08-16 clusters/ACS/9891_NGC2108/j8ne75j2q_flt.fits 
ACS WFC 9891 NGC2154 89.408875 -67.262019 F555W CLEAR2L Gilmore_Gerard 300 2003-10-08 clusters/ACS/9891_NGC2154/j8ne78z1q_flc.fits 
ACS WFC 9891 NGC2154 89.408875 -67.262019 F555W CLEAR2L Gilmore_Gerard 300 2003-10-08 clusters/ACS/9891_NGC2154/j8ne78z1q_flt.fits 
ACS WFC 9891 NGC2154 89.408875 -67.262019 CLEAR1L F814W Gilmore_Gerard 200 2003-10-08 clusters/ACS/9891_NGC2154/j8ne78z4q_flc.fits 
ACS WFC 9891 NGC2154 89.408875 -67.262019 CLEAR1L F814W Gilmore_Gerard 200 2003-10-08 clusters/ACS/9891_NGC2154/j8ne78z4q_flt.fits 
ACS WFC 9891 NGC265 11.798542 -73.477081 F555W CLEAR2L Gilmore_Gerard 29 2003-08-24 clusters/ACS/9891_NGC265/j8ne13lhq_flc.fits 
ACS WFC 9891 NGC265 11.798542 -73.477081 F555W CLEAR2L Gilmore_Gerard 29 2003-08-24 clusters/ACS/9891_NGC265/j8ne13lhq_flt.fits 
ACS WFC 9891 NGC265 11.798542 -73.477081 CLEAR1L F814W Gilmore_Gerard 29 2003-08-24 clusters/ACS/9891_NGC265/j8ne13ljq_flc.fits 
ACS WFC 9891 NGC265 11.798542 -73.477081 CLEAR1L F814W Gilmore_Gerard 29 2003-08-24 clusters/ACS/9891_NGC265/j8ne13ljq_flt.fits 
ACS WFC 9891 NGC294 13.273958 -73.379886 F555W CLEAR2L Gilmore_Gerard 165 2003-08-24 clusters/ACS/9891_NGC294/j8ne18nsq_flc.fits 
ACS WFC 9891 NGC294 13.273958 -73.379886 F555W CLEAR2L Gilmore_Gerard 165 2003-08-24 clusters/ACS/9891_NGC294/j8ne18nsq_flt.fits 
ACS WFC 9891 NGC294 13.273958 -73.379886 CLEAR1L F814W Gilmore_Gerard 130 2003-08-24 clusters/ACS/9891_NGC294/j8ne18nvq_flc.fits 
ACS WFC 9891 NGC294 13.273958 -73.379886 CLEAR1L F814W Gilmore_Gerard 130 2003-08-24 clusters/ACS/9891_NGC294/j8ne18nvq_flt.fits 
ACS WFC 9891 NGC422 17.354250 -71.766514 F555W CLEAR2L Gilmore_Gerard 73 2003-10-07 clusters/ACS/9891_NGC422/j8ne28okq_flc.fits 
ACS WFC 9891 NGC422 17.354250 -71.766514 F555W CLEAR2L Gilmore_Gerard 73 2003-10-07 clusters/ACS/9891_NGC422/j8ne28okq_flt.fits 
ACS WFC 9891 NGC422 17.354250 -71.766514 CLEAR1L F814W Gilmore_Gerard 58 2003-10-07 clusters/ACS/9891_NGC422/j8ne28omq_flc.fits 
ACS WFC 9891 NGC422 17.354250 -71.766514 CLEAR1L F814W Gilmore_Gerard 58 2003-10-07 clusters/ACS/9891_NGC422/j8ne28omq_flt.fits 
ACS WFC 9891 NGC602 22.382667 -73.561828 F555W CLEAR2L Gilmore_Gerard 29 2003-08-16 clusters/ACS/9891_NGC602/j8ne33gwq_flc.fits 
ACS WFC 9891 NGC602 22.382667 -73.561828 F555W CLEAR2L Gilmore_Gerard 29 2003-08-16 clusters/ACS/9891_NGC602/j8ne33gwq_flt.fits 
ACS WFC 9891 NGC602 22.382667 -73.561828 CLEAR1L F814W Gilmore_Gerard 29 2003-08-16 clusters/ACS/9891_NGC602/j8ne33gzq_flc.fits 
ACS WFC 9891 NGC602 22.382667 -73.561828 CLEAR1L F814W Gilmore_Gerard 29 2003-08-16 clusters/ACS/9891_NGC602/j8ne33gzq_flt.fits 
ACS WFC 9891 PALOMAR12 326.663250 -21.251892 F555W CLEAR2L Gilmore_Gerard 53 2003-07-26 clusters/ACS/9891_PALOMAR12/j8ne80koq_flc.fits 
ACS WFC 9891 PALOMAR12 326.663250 -21.251892 F555W CLEAR2L Gilmore_Gerard 53 2003-07-26 clusters/ACS/9891_PALOMAR12/j8ne80koq_flt.fits 
ACS WFC 9891 PALOMAR12 326.663250 -21.251892 CLEAR1L F814W Gilmore_Gerard 32 2003-07-26 clusters/ACS/9891_PALOMAR12/j8ne80kqq_flc.fits 
ACS WFC 9891 PALOMAR12 326.663250 -21.251892 CLEAR1L F814W Gilmore_Gerard 32 2003-07-26 clusters/ACS/9891_PALOMAR12/j8ne80kqq_flt.fits 
ACS WFC 9891 RETICULUM 69.038875 -58.861189 F555W CLEAR2L Gilmore_Gerard 330 2003-09-21 clusters/ACS/9891_RETICULUM/j8ne43a3q_flc.fits 
ACS WFC 9891 RETICULUM 69.038875 -58.861189 F555W CLEAR2L Gilmore_Gerard 330 2003-09-21 clusters/ACS/9891_RETICULUM/j8ne43a3q_flt.fits 
ACS WFC 9891 RETICULUM 69.038875 -58.861189 CLEAR1L F814W Gilmore_Gerard 200 2003-09-21 clusters/ACS/9891_RETICULUM/j8ne43a7q_flc.fits 
ACS WFC 9891 RETICULUM 69.038875 -58.861189 CLEAR1L F814W Gilmore_Gerard 200 2003-09-21 clusters/ACS/9891_RETICULUM/j8ne43a7q_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 870 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1040_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 880 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1050_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 870 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1060_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1rmq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1rmq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1rmq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1rmq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1roq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1roq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1roq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1roq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1345 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1rrq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1rxq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1rxq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1rxq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1rxq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1s1q_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1s1q_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1s1q_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1s1q_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sbq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sbq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sbq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sbq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sdq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sdq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sdq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sdq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 664 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sgq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 664 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1siq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1smq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1smq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1smq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1smq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sqq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sqq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sqq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-20 clusters/WFC3/11360_30-DOR/ib6wd1sqq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 873 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2040_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 855 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2050_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 858 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2060_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 3 2009-10-24 clusters/WFC3/11360_30-DOR/ib6wd2boq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 3 2009-10-24 clusters/WFC3/11360_30-DOR/ib6wd2boq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 3 2009-10-24 clusters/WFC3/11360_30-DOR/ib6wd2boq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 3 2009-10-24 clusters/WFC3/11360_30-DOR/ib6wd2boq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2bqq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2bqq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2bqq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2bqq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1360 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2btq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2bzq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2bzq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2bzq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2bzq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 428 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2c3q_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 428 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2c3q_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 428 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2c3q_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 428 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2c3q_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 0 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2ceq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 0 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2ceq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 0 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2ceq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 0 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2ceq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2cgq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2cgq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2cgq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2cgq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 673 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2cjq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 673 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2clq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 425 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2cpq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 425 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2cpq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 425 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2cpq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 425 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2cpq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2ctq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2ctq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2ctq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd2ctq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 860 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3030_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 870 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3040_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 860 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3050_drz.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3f8q_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3f8q_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3f8q_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 30 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3f8q_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3faq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3faq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3faq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 400 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3faq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 1345 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fdq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fjq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fjq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fjq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 440 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fjq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fnq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fnq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fnq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 435 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fnq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fqq_flc.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fqq_flt.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fqq_rac.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 10 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fqq_raw.fits 
WFC3 UVIS 11360 30-DOR 84.706792 -69.105139 nan nan O'Connell_Robert 430 2009-10-25 clusters/WFC3/11360_30-DOR/ib6wd3fsq_flc.fits 
