Names,RAJ2000,DEJ2000,Type,amaj,amin,PA,Com,SimbadName
@string,ra,dec,string,float,float,int,string,string
KMHK505,76.1375,-67.97555556,C,0.649999976,0.649999976,0,,KMHK505
"BSDL532,LOGLE60",76.14166667,-69.0175,C,0.699999988,0.600000024,120,in LH20,BSDL532
BSDL527,76.14166667,-68.20833333,CA,0.449999988,0.400000006,70,,BSDL527
KMHK496,76.14166667,-65.88638889,CA,0.699999988,0.550000012,50,,KMHK496
KMHK514,76.15,-70.16694444,C,0.649999976,0.600000024,160,in BSDL550,KMHK514
BSDL551,76.15,-70.39944444,CA,0.699999988,0.600000024,20,in Shapley-VIII,BSDL551
"NGC1830,SL207,ESO56SC56,BRHT3a,",76.1625,-69.34055556,C,1.299999952,1.200000048,60,m5 & LOGLE61,NGC 1830
"OHSC6,KMHK532",76.16666667,-75.05361111,C,0.800000012,0.800000012,0,,OHSC6
H88-111,76.17083333,-69.0525,C,0.5,0.449999988,30,in DEML62,H88 111
"BSDL569,GKK-O75",76.17083333,-71.26666667,CA,1.700000048,1.100000024,160,,BSDL569
"LW126,KMHK497",76.17083333,-65.66277778,C,0.800000012,0.699999988,80,,LW126
"KMK88-9,H88-110,LOGLE62",76.17083333,-69.2475,C,0.649999976,0.5,50,in BSDL545,KMK88 9
KMHK502,76.175,-66.21583333,CA,0.649999976,0.550000012,110,,KMHK502
"SL204,LW125,KMHK500",76.175,-66.03416667,C,1.700000048,1.5,130,,[SL63] 204
"LW129,KMHK501",76.175,-66.00638889,C,0.600000024,0.550000012,20,,LW129
"SL219,LW128,KMHK526",76.17916667,-72.99388889,C,2.299999952,2,130,,[SL63] 219
"SL205,KMHK507",76.1875,-66.36666667,C,1.700000048,1.5,30,,[SL63] 205
"H88-112,LOGLE63",76.1875,-68.98444444,C,0.600000024,0.550000012,100,"mP,in DEML62",H88 112
BSDL526,76.19166667,-66.66972222,CN,0.400000006,0.349999994,160,,BSDL526
GKK-O73,76.2,-71.16666667,CA,1.460000038,1.460000038,0,,[GKK2003] O73
GKK-O147,76.2,-70.95,CA,2.920000076,2.920000076,0,"inc LMC-N189,in BSDL552",[GKK2003] O147
GKK-O49,76.2,-72.45,CA,1.460000038,1.460000038,0,,[GKK2003] O49
BSDL541,76.20416667,-67.80222222,CA,0.349999994,0.300000012,70,,BSDL541
"SL213,KMHK525",76.20416667,-71.39638889,C,0.800000012,0.699999988,30,,[SL63] 213
"BSDL555,LOGLE64",76.20833333,-68.98777778,C,0.649999976,0.550000012,100,"mP,in DEML62",BSDL555
"LW127,KMHK504",76.21666667,-65.12388889,C,1.100000024,1,130,,LW127
"HS106,KMHK509",76.22916667,-66.1775,C,0.649999976,0.600000024,20,,[HS66] 106
"SL216,KMHK521,LOGLE65",76.2375,-70.01888889,C,0.600000024,0.550000012,10,,[SL63] 216
"BSDL565,LOGLE66",76.25416667,-68.75027778,C,0.850000024,0.5,90,"mQ,in BSDL578",BSDL565
H88-116,76.25833333,-69.16055556,C,0.349999994,0.300000012,0,in BSDL570,H88 116
KMHK511,76.2625,-66.49944444,CA,1.200000048,0.949999988,20,,KMHK511
"KMK88-11,H88-117,LOGLE67",76.2625,-68.91027778,C,1.100000024,1,60,att DEML62,KMK88 11
"NGC1835,SL215,ESO56SC58,LOGLE69",76.275,-69.40388889,C,2.299999952,2,80,Globular Cluster,NGC 1835
"H88-115,LOGLE68",76.275,-69.05333333,C,0.550000012,0.449999988,30,,H88 115
H88-114,76.27916667,-69.1,CA,0.550000012,0.449999988,110,,H88 114
"NGC1822,SL210,ESO85SC42,KMHK513",76.28333333,-66.21111111,C,1.100000024,1,100,,NGC 1822
"H88-119,LOGLE71",76.29166667,-68.95666667,C,0.5,0.449999988,140,in DEML62,H88 119
"H88-118,KMHK517,LOGLE70",76.29166667,-67.29777778,C,0.649999976,0.600000024,10,,H88 118
"SL212,LOGLE73",76.3,-68.55277778,C,0.800000012,0.699999988,140,,[SL63] 212
"NGC1834,ESO56SC60,LOGLE72",76.3,-69.2075,C,0.949999988,0.850000024,100,,NGC 1834
"KMK88-10,H88-120,LOGLE74",76.30833333,-69.37,C,0.699999988,0.649999976,140,,KMK88 10
"BSDL558,LOGLE76",76.30833333,-66.70194444,C,0.649999976,0.550000012,100,,BSDL558
"BSDL577,LOGLE75",76.30833333,-68.74277778,C,0.600000024,0.449999988,30,"mQ,in BSDL578",BSDL577
"LW132,KMHK542",76.3125,-74.72638889,C,0.600000024,0.5,90,,LW132
"BSDL590,GKK-O152",76.3125,-70.13083333,CA,1.100000024,0.850000024,140,in DEML68,BSDL590
GKK-O42,76.325,-72.1,CA,1.460000038,1.460000038,0,,[GKK2003] O42
"HS107,LOGLE78",76.32916667,-68.7375,C,1.100000024,0.899999976,120,"mQ,in BSDL578",[HS66] 107
"BSDL581,LOGLE77",76.32916667,-68.72611111,C,0.600000024,0.5,140,"mQ,in BSDL578",BSDL581
"SL214,LW130,ESO85SC41,KMHK512",76.35,-63.28555556,CA,1.5,1.299999952,70,,[SL63] 214
"H88-121,LOGLE79",76.35,-69.34,C,0.600000024,0.550000012,140,,H88 121
"SL222w,BRHT27b,KMHK520",76.35,-66.495,C,0.75,0.600000024,0,mP,[SL63] 222
KMHK519,76.35416667,-65.48027778,CA,0.649999976,0.550000012,170,,KMHK519
"SL218,LOGLE80",76.35416667,-68.50055556,C,0.949999988,0.899999976,10,mQ,[SL63] 218
"SL222e,BRHT27a,KMHK522",76.35833333,-66.49305556,C,0.699999988,0.550000012,170,mP,[SL63] 222
HS112,76.3875,-69.1175,C,0.899999976,0.75,70,,[HS66] 112
"NGC1826,SL221,ESO85SC43,KMHK524",76.39166667,-66.23083333,C,1.200000048,1.100000024,60,,NGC 1826
"NGC1836,SL223,ESO56SC31,BRHT4a,",76.4,-68.62861111,C,1.5,1.399999976,50,"mP,in BSDL578 & LOGLE81",NGC 1836
"HS109,LOGLE82",76.40416667,-68.71833333,C,1,0.899999976,170,in BSDL578,[HS66] 109
"BRHT4b,LOGLE83",76.41666667,-68.63944444,C,1,0.899999976,140,"mP,in BSDL578",BRHT4b
"SL224,KMHK534",76.425,-70.325,C,0.899999976,0.899999976,0,in Shapley-VIII,[SL63] 224
LOGLE84,76.425,-69.03916667,C,0.25999999,0.25999999,0,,OGLE-CL LMC 84
BSDL608,76.43333333,-70.16055556,C,0.449999988,0.449999988,0,in DEML68,BSDL608
"HS111,LOGLE85",76.43333333,-68.50694444,C,0.600000024,0.5,0,,[HS66] 111
"HS108,KMHK528",76.45416667,-66.36333333,CA,0.75,0.600000024,120,,[HS66] 108
"BSDL611,LOGLE86",76.45833333,-69.60694444,C,0.600000024,0.600000024,0,,BSDL611
"BSDL594,LOGLE87",76.47083333,-67.04972222,C,0.949999988,0.75,120,,BSDL594
"HS115,KMHK537",76.47083333,-70.3725,CA,0.899999976,0.899999976,0,in Shapley-VIII,[HS66] 115
"ZHT3,LOGLE88",76.475,-66.73333333,C,1.5,1.100000024,10,,ZHT AN 3
"HS113,KMHK531",76.475,-68.2375,C,0.600000024,0.550000012,80,mP in GKK-A136,[HS66] 113
GKK-O32,76.475,-71.86666667,CA,1.460000038,1.460000038,0,,[GKK2003] O32
"KMK88-14,H88-126,LOGLE89",76.47916667,-68.95138889,C,0.699999988,0.649999976,160,mP,KMK88 14
"BSDL603,LOGLE90",76.48333333,-68.62861111,C,1.100000024,0.949999988,170,mP,BSDL603
"H88-123,H80F2-6",76.5,-64.88027778,C,0.449999988,0.349999994,50,,H88 123
"BSDL605,LOGLE91",76.50416667,-68.55583333,C,0.800000012,0.800000012,0,,BSDL605
"KMK88-16,LOGLE92",76.50833333,-68.95611111,C,0.600000024,0.5,120,mP,KMK88 16
"HS114,KMHK533",76.50833333,-68.02638889,C,0.899999976,0.800000012,40,,[HS66] 114
"NGC1839,SL226,ESO56SC63,LOGLE93",76.5125,-68.62833333,C,1.600000024,1.600000024,0,"mP,in BSDL651",NGC 1839
"LW137,KMHK558",76.5125,-75.42055556,C,1.5,1.5,0,,LW137
GKK-O71,76.525,-71.08333333,CA,2.920000076,2.920000076,0,,[GKK2003] O71
"BSDL616,LOGLE95",76.525,-68.36694444,C,0.5,0.400000006,60,,BSDL616
"BSDL601,LOGLE94",76.525,-67.03416667,C,1,0.899999976,110,,BSDL601
BSDL626,76.52916667,-70.67361111,CA,0.400000006,0.300000012,150,in Shapley-VIII,BSDL626
"KMK88-12,H88-128,LOGLE96",76.52916667,-69.18444444,C,0.600000024,0.5,10,,KMK88 12
"NGC1838,SL225,ESO56SC64,LOGLE97",76.5375,-68.44583333,C,1.299999952,1.200000048,20,in DEML76,NGC 1838
"KMHK540,LOGLE98",76.54166667,-70.01444444,C,0.800000012,0.75,160,,KMHK540
"KMHK541,LOGLE99",76.55,-69.97277778,C,0.850000024,0.800000012,50,,KMHK541
"HS116,KMHK536",76.55,-68.06305556,CA,0.550000012,0.5,100,in LMC-N23,[HS66] 116
"KMK88-15,H88-127,LOGLE100",76.55,-69.0575,C,0.949999988,0.800000012,140,,KMK88 15
BSDL637,76.55,-71.02055556,CA,0.349999994,0.349999994,0,br*in,BSDL637
BSDL628,76.55,-70.2575,CA,0.550000012,0.449999988,140,in Shapley-VIII,BSDL628
BSDL629,76.55416667,-70.27805556,CA,0.300000012,0.25,70,in Shapley-VIII,BSDL629
"KMK88-17,LOGLE101",76.55416667,-68.84833333,C,0.600000024,0.550000012,70,,KMK88 17
BSDL635,76.5625,-70.49305556,C,0.649999976,0.550000012,100,"mP,in NGC1845",BSDL635
"NGC1831,SL227,LW133,ESO85SC44,",76.56666667,-64.91861111,C,3.799999952,3.200000048,170,& KMHK530,NGC 1831
GKK-O34,76.575,-72.16666667,CA,2.920000076,2.920000076,0,,[GKK2003] O34
"SL232,KMHK545",76.5875,-70.47944444,C,1.299999952,1.299999952,0,"mP,in NGC1845",[SL63] 232
"SL231,LOGLE102",76.59166667,-69.46805556,C,0.699999988,0.649999976,140,,[SL63] 231
"H88-130,H80F2-8",76.59583333,-65.35305556,C,0.349999994,0.300000012,100,,H88 130
"SL235,KMHK551",76.59583333,-71.81777778,C,0.850000024,0.800000012,130,in GKK-A29,[SL63] 235
"SL236,LW136,KMHK552",76.59583333,-72.50527778,C,1.200000048,1.200000048,0,,[SL63] 236
"BSDL634,LOGLE103",76.6,-69.56833333,C,0.850000024,0.649999976,60,mP,BSDL634
"SL229,BRHT29a,LOGLE105",76.60416667,-68.375,C,1.100000024,0.949999988,140,"mP,sup DEML76",[SL63] 229
"HS117,LOGLE104",76.60416667,-68.70527778,C,1.200000048,1.100000024,170,sup BSDL651,[HS66] 117
"LW134,KMHK535",76.60833333,-65.18555556,C,0.949999988,0.800000012,20,,LW134
"SL228w,BRHT28a,KMHK538w,",76.61666667,-66.90583333,C,1,0.800000012,160,"mP,in DEML77 & LOGLE106,GKK-O254w",[SL63] 228
GKK-O74,76.625,-71.2,CA,1.460000038,1.460000038,0,,[GKK2003] O74
BSDL621,76.63333333,-67.00083333,C,0.5,0.400000006,70,br*in,BSDL621
"SL228e,BRHT28b,KMHK538e,",76.63333333,-66.90833333,C,0.899999976,0.600000024,170,"mP,in DEML77,br*in & GKK-O254e",[SL63] 228
"BSDL640,LOGLE108",76.64166667,-69.56805556,C,0.649999976,0.550000012,70,mP,BSDL640
"BSDL631,LOGLE109",76.64166667,-68.42722222,C,0.5,0.400000006,130,in DEML76,BSDL631
"SL230,BRHT29b,LOGLE107",76.64166667,-68.36305556,C,1.399999976,1.299999952,50,"mP,in DEML76",[SL63] 230
H88-135,76.6625,-69.36805556,CA,0.5,0.449999988,150,,H88 135
"LW135,KMHK539",76.67083333,-65.62361111,C,0.800000012,0.699999988,150,in BSDL620,LW135
"H88-131,KMHK544",76.67083333,-67.84222222,C,0.75,0.649999976,140,,H88 131
LOGLE110,76.68333333,-69.0525,C,0.74000001,0.74000001,0,,OGLE-CL LMC 110
"HS118,LOGLE111",76.69583333,-68.61638889,C,1.200000048,1.100000024,60,in BSDL651,[HS66] 118
"KMK88-18,H88-132,LOGLE112",76.71666667,-68.88111111,C,0.649999976,0.550000012,150,in BSDL649,KMK88 18
"SL248,KMHK578",76.71666667,-75.68194444,C,0.899999976,0.899999976,0,,[SL63] 248
"H88-134,H80F2-9",76.72083333,-65.25916667,C,0.400000006,0.400000006,0,,H88 134
"SL234,LOGLE113",76.72916667,-68.71888889,C,1.100000024,1,70,in BSDL651,[SL63] 234
LOGLE114,76.73333333,-69.43,C,0.400000006,0.400000006,0,,OGLE-CL LMC 114
"BSDL648,LOGLE115",76.7375,-68.6575,C,0.899999976,0.649999976,150,in BSDL651,BSDL648
BSDL658,76.74166667,-70.635,C,0.400000006,0.300000012,170,in Shapley-VIII,BSDL658
"SL237,LOGLE116",76.74166667,-69.1475,C,1.100000024,0.899999976,140,in LH27,[SL63] 237
"HS119,H88-137,LOGLE117",76.74583333,-69.32,C,1,0.899999976,170,,[HS66] 119
"LW138,KMHK547",76.76666667,-65.92833333,C,0.850000024,0.850000024,0,,LW138
"SL233,ESO85SC45,KMHK543",76.76666667,-63.6475,C,1.100000024,1,70,,[SL63] 233
GKK-O45,76.775,-72.25,CA,1.460000038,1.460000038,0,,[GKK2003] O45
"NGC1847,SL240,ESO56SC66,LOGLE118",76.7875,-68.97305556,C,1.799999952,1.600000024,0,mT,NGC 1847
"SL239,KMHK550",76.7875,-66.66944444,C,0.800000012,0.600000024,20,mP,[SL63] 239
"KMK88-19,H88-139,LOGLE120",76.79583333,-69.12027778,C,1,0.649999976,140,in LH27,KMK88 19
"KMHK554,LOGLE119",76.79583333,-68.30111111,C,0.550000012,0.449999988,70,,KMHK554
LOGLE122,76.82916667,-68.34861111,C,0.239999995,0.239999995,0,,OGLE-CL LMC 122
"NGC1842,SL241,ESO85SC46,KMHK553,",76.82916667,-67.27222222,C,1.5,1.5,0,& LOGLE121,NGC 1842
"KMK88-21,H88-140",76.82916667,-68.98472222,C,0.400000006,0.349999994,110,mT,KMK88 21
"BSDL654,LOGLE123",76.8375,-66.82916667,C,0.449999988,0.400000006,10,,BSDL654
"LW140,KMHK569",76.8375,-72.80611111,C,0.649999976,0.649999976,0,,LW140
"SL238,LW139,KMHK548",76.84166667,-64.43,C,1.200000048,1.100000024,130,,[SL63] 238
BSDL661,76.85,-68.24638889,C,0.5,0.449999988,10,in GKK-A134,BSDL661
"SL246,KMHK561",76.85,-70.81055556,C,0.800000012,0.800000012,0,in DEML75,[SL63] 246
"BSDL664,LOGLE124",76.86666667,-68.97555556,C,1.100000024,1,110,mT,BSDL664
"BSDL663,LOGLE125",76.875,-68.88916667,C,1,0.75,140,,BSDL663
"NGC1844,SL242,ESO85SC48,KMHK556,",76.875,-67.32388889,C,1.600000024,1.600000024,0,"& LOGLE126,GKK-O253",NGC 1844
BSDL655,76.87916667,-65.79416667,CA,0.600000024,0.449999988,60,,BSDL655
"H88-141,H80F2-12",76.88333333,-65.34027778,C,0.449999988,0.400000006,20,,H88 141
LOGLE127,76.88333333,-67.57027778,C,0.400000006,0.400000006,0,,OGLE-CL LMC 127
H88-146,76.8875,-69.49805556,C,0.449999988,0.349999994,170,,H88 146
"LW141,KMHK585",76.89166667,-74.635,C,1,1,0,,LW141
"NGC1846,SL243,ESO56SC67,KMHK557,",76.89583333,-67.46083333,C,3.799999952,3.799999952,0,& LOGLE128,NGC 1846
"SL249,KMHK562",76.89583333,-70.74833333,C,0.850000024,0.75,20,"mP,sup DEML75",[SL63] 249
SL244,76.90416667,-68.54194444,C,1,1,0,sup LMC-N100,[SL63] 244
"HS122,LOGLE129",76.9125,-68.79611111,C,0.75,0.699999988,20,,[HS66] 122
"HS121,KMHK560",76.94166667,-67.86138889,C,0.75,0.649999976,70,,[HS66] 121
"H88-143,H80F2-14",76.94166667,-65.11361111,CA,0.449999988,0.300000012,80,in BSDL659,H88 143
"SL245,KMHK559",76.94166667,-66.43027778,CA,1,0.75,20,,[SL63] 245
"BSDL665,LOGLE130",76.94583333,-66.79805556,C,0.449999988,0.400000006,140,,BSDL665
"BRHT30b,KMHK567",76.95416667,-70.04388889,C,0.899999976,0.800000012,140,"mP,in LH29",BRHT30b
"SL252,KMHK570",76.95833333,-70.39111111,CA,0.649999976,0.600000024,80,"mT,in Shapley-VIII",[SL63] 252
"BSDL671,LOGLE131",76.95833333,-67.07416667,C,0.449999988,0.349999994,130,,BSDL671
"SL250,LOGLE132",76.9625,-69.43638889,C,1,1,0,,[SL63] 250
BSDL677,76.975,-67.92888889,CA,0.400000006,0.349999994,70,,BSDL677
"SL255,BRHT30a,KMHK573",76.97916667,-70.05722222,C,1,0.899999976,120,"mP,in LH29",[SL63] 255
"KMK88-20,H88-148,LOGLE133",76.97916667,-69.29916667,C,0.550000012,0.449999988,80,mP,KMK88 20
KMHK572,76.97916667,-70.03277778,CA,0.899999976,0.800000012,20,in LH29,KMHK572
"BSDL675,LOGLE134",76.98333333,-67.35777778,C,0.649999976,0.5,80,,BSDL675
"SL251,KMHK574",76.99583333,-69.87472222,C,1.100000024,1.100000024,0,,[SL63] 251
GKK-O219,77,-68.2,CA,1.460000038,1.460000038,0,,[GKK2003] O219
H88-154,77.00416667,-69.53027778,C,0.449999988,0.400000006,30,,H88 154
BSDL691,77.01666667,-70.0275,CA,0.5,0.400000006,170,in LH29,BSDL691
"KMK88-22,LOGLE135",77.01666667,-69.30111111,C,0.550000012,0.449999988,170,mP,KMK88 22
"KMK88-24,H88-152,LOGLE136",77.02916667,-69.26777778,C,1,0.850000024,140,in BSDL686,KMK88 24
"SL256,KMHK580",77.04166667,-71.17305556,C,1,0.949999988,50,in LH28,[SL63] 256
"KMK88-25,H88-151,LOGLE137",77.04583333,-69.03972222,C,0.850000024,0.600000024,120,,KMK88 25
GKK-O65,77.05,-71.16666667,CA,1.460000038,1.460000038,0,,[GKK2003] O65
"KMK88-26,H88-149,LOGLE138",77.05416667,-69.01111111,C,0.699999988,0.600000024,110,,KMK88 26
"HS124,KMHK564",77.075,-66.12416667,CA,0.550000012,0.400000006,110,,[HS66] 124
KMHK581,77.075,-70.57444444,CA,1.700000048,1.5,20,in DEML80,KMHK581
"H88-153,H80F2-17",77.07916667,-64.95027778,C,0.400000006,0.300000012,110,,H88 153
"SL254,KMHK568",77.0875,-66.22194444,C,0.899999976,0.899999976,0,,[SL63] 254
"SL253,LW143,KMHK566",77.09583333,-65.86888889,C,1.100000024,1.100000024,0,,[SL63] 253
"HS125,KMHK563",77.10416667,-64.87222222,C,0.5,0.400000006,150,,[HS66] 125
HS133A,77.11666667,-69.55388889,C,0.699999988,0.649999976,0,,[HS66] 133A
"KMHK575,LOGLE139",77.11666667,-66.77055556,C,1,0.899999976,10,not SL263,KMHK575
GKK-O46,77.125,-72.25,CA,1.460000038,1.460000038,0,,[GKK2003] O46
KMHK587,77.13333333,-70.44861111,CA,1,1,0,,KMHK587
"HS127,LOGLE140",77.14583333,-69.17666667,C,0.800000012,0.699999988,140,mP,[HS66] 127
"LW147,KMHK604",77.14583333,-74.72888889,C,1.100000024,1.100000024,0,,LW147
"SL258,LW142,KMHK571",77.14583333,-64.90861111,C,1,0.850000024,130,,[SL63] 258
H88-155,77.15416667,-69.09444444,CA,0.699999988,0.600000024,140,,H88 155
"Rob1,NGC1850A",77.1625,-68.75888889,C,0.5,0.449999988,0,"mT,in LMC-N103B",NGC 1850
"SL257,LW144,KMHK576",77.1625,-65.89416667,C,0.800000012,0.699999988,170,,[SL63] 257
"HS128,LOGLE141",77.18333333,-69.18305556,C,0.699999988,0.649999976,10,mP,[HS66] 128
SL260,77.19166667,-68.68666667,C,1.100000024,1,30,mT,[SL63] 260
"NGC1850,SL261,ESO56SC70,BRHT5a,",77.19166667,-68.76083333,C,3,3,0,"mT,in? LMC-N103B & LOGLE142",NGC 1850
"BSDL711,LOGLE143",77.19166667,-68.69944444,C,0.550000012,0.550000012,0,mT,BSDL711
BSDL713,77.19583333,-68.69611111,C,0.400000006,0.349999994,140,mT,BSDL713
KMHK579,77.20833333,-65.6725,C,0.5,0.449999988,160,,KMHK579
"SL259,LW145,KMHK577",77.2125,-64.10361111,C,0.800000012,0.800000012,0,,[SL63] 259
KMHK586,77.2125,-67.98027778,C,0.600000024,0.5,120,,KMHK586
"BSDL716,GKK-O217",77.22083333,-68.08361111,CA,1.5,1.200000048,10,,BSDL716
KMK88-27,77.22083333,-69.00305556,C,0.600000024,0.5,70,,KMK88 27
"SL263,LOGLE144",77.225,-66.78555556,C,0.5,0.449999988,100,in BSDL708,[SL63] 263
"BRHT5b,H88-159,LOGLE145",77.22916667,-68.75388889,C,1.100000024,1,40,"mT,in? LMC-N103B",BRHT5b
"BSDL725,LOGLE146",77.2375,-69.60861111,C,0.400000006,0.349999994,100,,BSDL725
"H88-156,H80F2-18",77.2375,-64.7725,C,0.349999994,0.25,100,,H88 156
GKK-O68,77.25,-71.41666667,CA,1.460000038,1.460000038,0,,[GKK2003] O68
GKK-O222,77.25,-67.98333333,CA,1.460000038,1.460000038,0,,[GKK2003] O222
BSDL706,77.25416667,-66.855,C,1.899999976,1.200000048,70,,BSDL706
"SL272,KMHK601",77.25416667,-72.36111111,C,0.800000012,0.800000012,0,,[SL63] 272
BSDL719,77.25833333,-67.40333333,CA,0.449999988,0.400000006,130,,BSDL719
"HS129,KMHK584",77.2625,-66.31472222,C,0.800000012,0.800000012,0,,[HS66] 129
BSDL715,77.26666667,-66.69138889,CA,0.449999988,0.400000006,170,,BSDL715
LOGLE148,77.26666667,-68.98138889,C,0.239999995,0.239999995,0,,OGLE-CL LMC 148
"SL266,KMHK592",77.275,-69.71611111,C,1.100000024,1,30,,[SL63] 266
"SL270,KMHK596",77.2875,-70.61277778,C,0.850000024,0.699999988,130,,[SL63] 270
BSDL749,77.3,-70.79611111,C,0.449999988,0.400000006,160,in BSDL740,BSDL749
"H88-160,H80F2-20",77.3,-65.20027778,CA,0.649999976,0.550000012,110,,H88 160
HS131,77.3,-68.44416667,CA,0.449999988,0.349999994,60,,[HS66] 131
"KMK88-28,H88-164,LOGLE150",77.30416667,-69.11444444,C,0.649999976,0.600000024,80,,KMK88 28
"BSDL734,LOGLE149",77.30416667,-69.28333333,C,0.550000012,0.550000012,0,mP,BSDL734
LOGLE151,77.30833333,-69.26694444,C,0.239999995,0.239999995,0,mP,OGLE-CL LMC 151
"HS130,KMHK588",77.3125,-67.69972222,CA,0.550000012,0.550000012,0,,[HS66] 130
"H88-165,LOGLE152",77.3125,-68.73388889,C,1.100000024,1.100000024,0,,H88 165
"SL268,LOGLE153",77.3125,-69.58805556,C,1.600000024,1.600000024,0,,[SL63] 268
"NGC1854,SL265,ESO56SC72,LOGLE154",77.33333333,-68.84805556,C,2.299999952,2.299999952,0,"mT,sup LMC-N105",NGC 1854
"SL262,LW146,ESO119SC40,KMHK582",77.3375,-62.37944444,C,1.600000024,1.600000024,0,,[SL63] 262
H88-167,77.3375,-69.3825,C,0.449999988,0.400000006,40,,H88 167
"NGC1852,SL264,ESO56SC71,KMHK594",77.34583333,-67.77833333,C,1.899999976,1.899999976,0,,NGC 1852
"BSDL745,LOGLE155",77.35416667,-68.86305556,C,1.100000024,0.800000012,100,"mT,in LMC-N105",BSDL745
"BSDL748,LOGLE156",77.36666667,-68.85055556,C,0.800000012,0.699999988,20,"mT,in LMC-N105",BSDL748
"HS132,KMHK589",77.36666667,-65.92027778,C,0.550000012,0.550000012,0,,[HS66] 132
HS134,77.37083333,-68.56333333,C,0.600000024,0.5,160,,[HS66] 134
"NGC1856,SL271,ESO56SC73,LOGLE157",77.375,-69.12916667,C,2.700000048,2.400000095,90,,NGC 1856
"LW149,KMHK591",77.38333333,-65.785,C,0.850000024,0.75,110,,LW149
"KMHK610,GKK-O70",77.39166667,-71.27416667,CA,0.600000024,0.5,150,,KMHK610
"NGC1849,SL267,ESO85SC49,KMHK593",77.39166667,-66.31638889,C,1.5,1.5,0,,NGC 1849
"SL269,KMHK598,GKK-O216",77.39583333,-67.81055556,C,1.299999952,1.100000024,150,,[SL63] 269
KMHK606,77.39583333,-70.24194444,CA,1.700000048,1.399999976,120,,KMHK606
BSDL764,77.4125,-70.25583333,CA,0.5,0.449999988,150,,BSDL764
"LW148,KMHK590",77.41666667,-64.17222222,C,0.699999988,0.649999976,100,,LW148
"HS140,KMHK608",77.41666667,-70.35694444,C,0.850000024,0.800000012,90,,[HS66] 140
"HS136,LOGLE158",77.41666667,-69.21083333,C,0.600000024,0.5,100,in BSDL758,[HS66] 136
"H88-169,LOGLE159",77.425,-69.18583333,C,1.5,1.100000024,160,,H88 169
"BRHT47b,KMK88-29,H88-171,",77.42916667,-68.80194444,C,0.800000012,0.649999976,150,mP  & LOGLE160,BRHT47b
"H88-168,H80F3-2,KMHK595",77.42916667,-65.30527778,C,1,0.899999976,40,,KMHK595
"HS138,BRHT46a",77.44166667,-68.58472222,CA,0.649999976,0.550000012,90,mP,[HS66] 138
"HS139,BRHT47a,LOGLE161",77.44166667,-68.78833333,C,1.100000024,1.100000024,0,mP,[HS66] 139
GKK-O48,77.45,-72.43333333,CA,1.460000038,1.460000038,0,,[GKK2003] O48
"HS141,LOGLE162",77.45416667,-69.08444444,C,1.299999952,1.200000048,70,,[HS66] 141
"HS135,KMHK599",77.47083333,-65.425,C,0.850000024,0.75,0,,[HS66] 135
"H88-172,LOGLE163",77.48333333,-69.33055556,C,0.5,0.400000006,160,,H88 172
LOGLE166,77.4875,-69.28333333,C,0.360000014,0.360000014,0,,OGLE-CL LMC 166
"HS144,BRHT46b",77.4875,-68.59,CA,0.800000012,0.600000024,110,mP,[HS66] 144
"BSDL765,LOGLE165",77.4875,-68.73222222,C,0.600000024,0.5,150,,BSDL765
BSDL771,77.4875,-69.92722222,CA,0.449999988,0.400000006,20,,BSDL771
HS148,77.49583333,-70.12638889,CA,0.550000012,0.550000012,0,in BSDL774,[HS66] 148
"SL276,LOGLE167",77.5,-69.35388889,C,1.299999952,1.200000048,120,mP,[SL63] 276
"KMHK609,GKK-O221",77.50416667,-68.24527778,CA,0.800000012,0.649999976,50,,KMHK609
KMHK624,77.50833333,-72.77222222,CA,0.800000012,0.800000012,0,,KMHK624
BSDL761,77.50833333,-66.69916667,CA,0.699999988,0.600000024,120,,BSDL761
"SL273,KMHK597",77.50833333,-63.63805556,C,0.850000024,0.800000012,80,,[SL63] 273
LOGLE168,77.5125,-68.83361111,C,0.839999974,0.839999974,0,,OGLE-CL LMC 168
LOGLE169,77.52916667,-69.0875,C,0.540000021,0.540000021,0,mT,OGLE-CL LMC 169
"SL295,LW153,KMHK639",77.5375,-75.54333333,C,1.200000048,1.200000048,0,,[SL63] 295
"SL282,KMHK619",77.54166667,-70.37666667,C,0.800000012,0.699999988,30,,[SL63] 282
"HS147,H88-174,LOGLE170",77.54583333,-69.0875,C,0.800000012,0.649999976,170,mT,[HS66] 147
GKK-O40,77.55,-72.06666667,CA,1.460000038,1.460000038,0,,[GKK2003] O40
LOGLE171,77.55416667,-68.70833333,C,0.800000012,0.800000012,0,,OGLE-CL LMC 171
BRHT31b,77.5625,-68.49888889,CA,0.649999976,0.5,110,"mP,in DEML88",BRHT31b
"SL275,LW150,KMHK605",77.5625,-64.92083333,C,0.949999988,0.899999976,60,,[SL63] 275
"SL278,BRHT31a",77.56666667,-68.49194444,C,0.949999988,0.800000012,100,"mP,sup DEML88",[SL63] 278
"SL280,LOGLE172",77.56666667,-69.34138889,C,1.100000024,1,170,mP,[SL63] 280
"H88-176,H80F3-5,KMHK607",77.57083333,-65.265,C,0.649999976,0.600000024,70,in BSDL763,KMHK607
GKK-O220,77.575,-67.85,CA,1.460000038,1.460000038,0,,[GKK2003] O220
GKK-O69,77.575,-71.25,CA,1.460000038,1.460000038,0,,[GKK2003] O69
