Dataset,Target Name,RA (J2000),Dec (J2000),Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,High-Level Science Products,Ang Sep (')
U67FNA01R,ANY,18.5445194,-73.4103412,10,2000-10-02 01:16:13,2000-10-02 01:32:53,1000.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 11:48:00,U67FNA01R,2,0.896
U67FNA02R,ANY,18.5445194,-73.4103412,10,2000-10-02 01:35:13,2000-10-02 01:53:33,1100.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 11:45:19,U67FNA02R,2,0.896
U67FNH01R,ANY,18.5445194,-73.4103412,10,2000-10-02 03:08:13,2000-10-02 03:16:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 12:03:42,U67FNH01R,2,0.896
U67FNH02R,ANY,18.5445194,-73.4103412,10,2000-10-02 03:19:13,2000-10-02 03:30:53,700.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 12:10:27,U67FNH02R,2,0.896
U4WODY01R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:16:13,2000-10-02 02:16:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:49:49,U4WODY01R,,0.896
U4WODY02R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:18:13,2000-10-02 02:18:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:51:55,U4WODY02R,,0.896
U4WODY03R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:20:13,2000-10-02 02:23:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:54:08,U4WODY03R,2,0.896
U4WODY04R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:27:13,2000-10-02 02:27:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:55:49,U4WODY04R,,0.896
U4WODY05R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:29:13,2000-10-02 02:30:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:58:45,U4WODY05R,,0.896
U4WODY06R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:32:13,2000-10-02 02:37:13,300.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:59:56,U4WODY06R,2,0.896
U4WODY07R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:41:13,2000-10-02 02:41:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:06:40,U4WODY07R,,0.896
U4WODY08R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:43:13,2000-10-02 02:44:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:02:51,U4WODY08R,,0.896
U4WODY09R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:46:13,2000-10-02 03:02:53,1000.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:07:46,U4WODY09R,2,0.896
U4WODX01R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:38:13,2000-10-07 17:38:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:58:06,U4WODX01R,,0.235
U4WODX02R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:40:13,2000-10-07 17:40:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:51:16,U4WODX02R,,0.235
U4WODX03R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:42:13,2000-10-07 17:45:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:51:30,U4WODX03R,2,0.235
U4WODX04R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:48:13,2000-10-07 17:59:53,700.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:53:12,U4WODX04R,2,0.235
U4WODX05R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:03:13,2000-10-07 18:03:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:53:37,U4WODX05R,,0.235
U4WODX06R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:05:13,2000-10-07 18:06:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:55:07,U4WODX06R,,0.235
U4WODX07R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:08:13,2000-10-07 18:19:53,700.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:55:56,U4WODX07R,2,0.235
U4WODX08R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:05:13,2000-10-07 19:10:13,300.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:56:59,U4WODX08R,2,0.235
U4WODX09R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:14:13,2000-10-07 19:14:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 15:58:55,U4WODX09R,,0.235
U4WODX0AR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:16:13,2000-10-07 19:17:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:00:12,U4WODX0AR,,0.235
U4WODX0BR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:19:13,2000-10-07 19:27:33,500.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:02:18,U4WODX0BR,2,0.235
U4WODX0CR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:30:13,2000-10-07 19:46:53,1000.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:00:50,U4WODX0CR,2,0.235
U67FNA01R,ANY,18.5445194,-73.4103412,10,2000-10-02 01:16:13,2000-10-02 01:32:53,1000.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 11:48:00,U67FNA01R,2,0.248
U67FNA02R,ANY,18.5445194,-73.4103412,10,2000-10-02 01:35:13,2000-10-02 01:53:33,1100.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 11:45:19,U67FNA02R,2,0.248
U67FNH01R,ANY,18.5445194,-73.4103412,10,2000-10-02 03:08:13,2000-10-02 03:16:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 12:03:42,U67FNH01R,2,0.248
U67FNH02R,ANY,18.5445194,-73.4103412,10,2000-10-02 03:19:13,2000-10-02 03:30:53,700.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 12:10:27,U67FNH02R,2,0.248
U4WODY01R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:16:13,2000-10-02 02:16:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:49:49,U4WODY01R,,0.248
U4WODY02R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:18:13,2000-10-02 02:18:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:51:55,U4WODY02R,,0.248
U4WODY03R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:20:13,2000-10-02 02:23:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:54:08,U4WODY03R,2,0.248
U4WODY04R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:27:13,2000-10-02 02:27:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:55:49,U4WODY04R,,0.248
U4WODY05R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:29:13,2000-10-02 02:30:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:58:45,U4WODY05R,,0.248
U4WODY06R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:32:13,2000-10-02 02:37:13,300.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:59:56,U4WODY06R,2,0.248
U4WODY07R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:41:13,2000-10-02 02:41:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:06:40,U4WODY07R,,0.248
U4WODY08R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:43:13,2000-10-02 02:44:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:02:51,U4WODY08R,,0.248
U4WODY09R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:46:13,2000-10-02 03:02:53,1000.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:07:46,U4WODY09R,2,0.248
U67FN001R,ANY,18.4907765,-73.3995646,10,2000-09-27 19:59:13,2000-09-27 20:07:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-09-27 22:56:39,U67FN001R,2,0.877
U67FN002R,ANY,18.4907765,-73.3995646,10,2000-09-27 20:10:13,2000-09-27 20:18:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-09-27 22:58:59,U67FN002R,2,0.877
U4WODX01R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:38:13,2000-10-07 17:38:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:58:06,U4WODX01R,,0.319
U4WODX02R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:40:13,2000-10-07 17:40:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:51:16,U4WODX02R,,0.319
U4WODX03R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:42:13,2000-10-07 17:45:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:51:30,U4WODX03R,2,0.319
U4WODX04R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:48:13,2000-10-07 17:59:53,700.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:53:12,U4WODX04R,2,0.319
U4WODX05R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:03:13,2000-10-07 18:03:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:53:37,U4WODX05R,,0.319
U4WODX06R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:05:13,2000-10-07 18:06:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:55:07,U4WODX06R,,0.319
U4WODX07R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:08:13,2000-10-07 18:19:53,700.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:55:56,U4WODX07R,2,0.319
U4WODX08R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:05:13,2000-10-07 19:10:13,300.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:56:59,U4WODX08R,2,0.319
U4WODX09R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:14:13,2000-10-07 19:14:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 15:58:55,U4WODX09R,,0.319
U4WODX0AR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:16:13,2000-10-07 19:17:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:00:12,U4WODX0AR,,0.319
U4WODX0BR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:19:13,2000-10-07 19:27:33,500.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:02:18,U4WODX0BR,2,0.319
U4WODX0CR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:30:13,2000-10-07 19:46:53,1000.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:00:50,U4WODX0CR,2,0.319
U67FNA01R,ANY,18.5445194,-73.4103412,10,2000-10-02 01:16:13,2000-10-02 01:32:53,1000.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 11:48:00,U67FNA01R,2,0.483
U67FNA02R,ANY,18.5445194,-73.4103412,10,2000-10-02 01:35:13,2000-10-02 01:53:33,1100.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 11:45:19,U67FNA02R,2,0.483
U67FNH01R,ANY,18.5445194,-73.4103412,10,2000-10-02 03:08:13,2000-10-02 03:16:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 12:03:42,U67FNH01R,2,0.483
U67FNH02R,ANY,18.5445194,-73.4103412,10,2000-10-02 03:19:13,2000-10-02 03:30:53,700.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 12:10:27,U67FNH02R,2,0.483
U4WODY01R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:16:13,2000-10-02 02:16:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:49:49,U4WODY01R,,0.483
U4WODY02R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:18:13,2000-10-02 02:18:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:51:55,U4WODY02R,,0.483
U4WODY03R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:20:13,2000-10-02 02:23:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:54:08,U4WODY03R,2,0.483
U4WODY04R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:27:13,2000-10-02 02:27:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:55:49,U4WODY04R,,0.483
U4WODY05R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:29:13,2000-10-02 02:30:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:58:45,U4WODY05R,,0.483
U4WODY06R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:32:13,2000-10-02 02:37:13,300.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:59:56,U4WODY06R,2,0.483
U4WODY07R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:41:13,2000-10-02 02:41:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:06:40,U4WODY07R,,0.483
U4WODY08R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:43:13,2000-10-02 02:44:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:02:51,U4WODY08R,,0.483
U4WODY09R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:46:13,2000-10-02 03:02:53,1000.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:07:46,U4WODY09R,2,0.483
U67FN001R,ANY,18.4907765,-73.3995646,10,2000-09-27 19:59:13,2000-09-27 20:07:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-09-27 22:56:39,U67FN001R,2,0.814
U67FN002R,ANY,18.4907765,-73.3995646,10,2000-09-27 20:10:13,2000-09-27 20:18:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-09-27 22:58:59,U67FN002R,2,0.814
U67FNA01R,ANY,18.5445194,-73.4103412,10,2000-10-02 01:16:13,2000-10-02 01:32:53,1000.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 11:48:00,U67FNA01R,2,0.235
U67FNA02R,ANY,18.5445194,-73.4103412,10,2000-10-02 01:35:13,2000-10-02 01:53:33,1100.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 11:45:19,U67FNA02R,2,0.235
U67FNH01R,ANY,18.5445194,-73.4103412,10,2000-10-02 03:08:13,2000-10-02 03:16:33,500.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 12:03:42,U67FNH01R,2,0.235
U67FNH02R,ANY,18.5445194,-73.4103412,10,2000-10-02 03:19:13,2000-10-02 03:30:53,700.000,WFPC2 ,WFALL,F606W,5997.000,8805,2000-10-02 12:10:27,U67FNH02R,2,0.235
U4WODY01R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:16:13,2000-10-02 02:16:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:49:49,U4WODY01R,,0.235
U4WODY02R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:18:13,2000-10-02 02:18:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:51:55,U4WODY02R,,0.235
U4WODY03R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:20:13,2000-10-02 02:23:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-02 11:54:08,U4WODY03R,2,0.235
U4WODY04R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:27:13,2000-10-02 02:27:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:55:49,U4WODY04R,,0.235
U4WODY05R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:29:13,2000-10-02 02:30:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:58:45,U4WODY05R,,0.235
U4WODY06R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:32:13,2000-10-02 02:37:13,300.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-02 11:59:56,U4WODY06R,2,0.235
U4WODY07R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:41:13,2000-10-02 02:41:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:06:40,U4WODY07R,,0.235
U4WODY08R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:43:13,2000-10-02 02:44:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:02:51,U4WODY08R,,0.235
U4WODY09R,LIST-1,18.5445194,-73.4103412,27,2000-10-02 02:46:13,2000-10-02 03:02:53,1000.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-02 12:07:46,U4WODY09R,2,0.235
U4WODX01R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:38:13,2000-10-07 17:38:23,10.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:58:06,U4WODX01R,,0.718
U4WODX02R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:40:13,2000-10-07 17:40:53,40.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:51:16,U4WODX02R,,0.718
U4WODX03R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:42:13,2000-10-07 17:45:33,200.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:51:30,U4WODX03R,2,0.718
U4WODX04R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 17:48:13,2000-10-07 17:59:53,700.000,WFPC2 ,WFALL,F606W,5997.000,8059,2000-10-11 15:53:12,U4WODX04R,2,0.718
U4WODX05R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:03:13,2000-10-07 18:03:23,10.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:53:37,U4WODX05R,,0.718
U4WODX06R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:05:13,2000-10-07 18:06:13,60.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:55:07,U4WODX06R,,0.718
U4WODX07R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 18:08:13,2000-10-07 18:19:53,700.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:55:56,U4WODX07R,2,0.718
U4WODX08R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:05:13,2000-10-07 19:10:13,300.000,WFPC2 ,WFALL,F450W,4556.000,8059,2000-10-11 15:56:59,U4WODX08R,2,0.718
U4WODX09R,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:14:13,2000-10-07 19:14:33,20.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 15:58:55,U4WODX09R,,0.718
U4WODX0AR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:16:13,2000-10-07 19:17:53,100.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:00:12,U4WODX0AR,,0.718
U4WODX0BR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:19:13,2000-10-07 19:27:33,500.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:02:18,U4WODX0BR,2,0.718
U4WODX0CR,LIST-1,18.5217180,-73.4056088,27,2000-10-07 19:30:13,2000-10-07 19:46:53,1000.000,WFPC2 ,WFALL,F814W,8012.000,8059,2000-10-11 16:00:50,U4WODX0CR,2,0.718
W1DT0105T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:21:16,1993-07-07 14:22:56,100.000,WFPC  ,ALL,F336W,3358.000,4382,1995-08-01 00:00:00,W1DT0105T,,0.287
W1DT0106T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:28:16,1993-07-07 14:28:46,30.000,WFPC  ,ALL,F439W,4353.000,4382,1995-08-01 00:00:00,W1DT0106T,,0.287
W1DT0107T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:34:16,1993-07-07 14:34:26,10.000,WFPC  ,ALL,F555W,5479.000,4382,1995-08-01 00:00:00,W1DT0107T,,0.287
U3YO030PR,SMC-N88,21.0584387,-73.1572388,9,1997-08-31 10:24:13,1997-08-31 10:24:23,10.000,WFPC2 ,PC1-FIX,F814W,8012.000,6535,1998-08-31 14:15:09,U3YO030PR,,0.622
U3YO0312R,SMC-N88,21.0586770,-73.1573089,9,1997-08-31 13:00:13,1997-08-31 13:00:23,10.000,WFPC2 ,PC1-FIX,F814W,8012.000,6535,1998-08-31 14:22:30,U3YO0312R,,0.628
U40E510DR,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:41:14,1998-11-22 17:42:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:09:56,U40E510DR,,0.693
U40E510ER,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:44:14,1998-11-22 17:45:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:10:05,U40E510ER,,0.693
U40E510FR,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:47:14,1998-11-22 17:48:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:13:15,U40E510FR,,0.693
U40E010LR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 01:20:13,1997-10-24 01:21:13,60.000,WFPC2 ,PC1-FIX,F555W,5439.000,6839,1998-10-24 13:23:09,U40E010LR,,0.776
U40E010MR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 01:23:13,1997-10-24 01:24:13,60.000,WFPC2 ,PC1-FIX,F555W,5439.000,6839,1998-10-24 13:33:00,U40E010MR,,0.776
U40E010RR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 01:57:13,1997-10-24 01:57:14,0.500,WFPC2 ,PC1-FIX,F439W,4311.000,6839,1998-10-24 13:37:16,U40E010RR,,0.776
U40E010SR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 02:04:13,1997-10-24 02:04:14,0.500,WFPC2 ,PC1-FIX,F439W,4311.000,6839,1998-10-24 13:35:39,U40E010SR,,0.776
U40E010LR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 01:20:13,1997-10-24 01:21:13,60.000,WFPC2 ,PC1-FIX,F555W,5439.000,6839,1998-10-24 13:23:09,U40E010LR,,1.874e-9
U40E010MR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 01:23:13,1997-10-24 01:24:13,60.000,WFPC2 ,PC1-FIX,F555W,5439.000,6839,1998-10-24 13:33:00,U40E010MR,,1.874e-9
U40E010RR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 01:57:13,1997-10-24 01:57:14,0.500,WFPC2 ,PC1-FIX,F439W,4311.000,6839,1998-10-24 13:37:16,U40E010RR,,1.874e-9
U40E010SR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 02:04:13,1997-10-24 02:04:14,0.500,WFPC2 ,PC1-FIX,F439W,4311.000,6839,1998-10-24 13:35:39,U40E010SR,,1.874e-9
W1DT0105T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:21:16,1993-07-07 14:22:56,100.000,WFPC  ,ALL,F336W,3358.000,4382,1995-08-01 00:00:00,W1DT0105T,,0.509
W1DT0106T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:28:16,1993-07-07 14:28:46,30.000,WFPC  ,ALL,F439W,4353.000,4382,1995-08-01 00:00:00,W1DT0106T,,0.509
W1DT0107T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:34:16,1993-07-07 14:34:26,10.000,WFPC  ,ALL,F555W,5479.000,4382,1995-08-01 00:00:00,W1DT0107T,,0.509
U3YO030PR,SMC-N88,21.0584387,-73.1572388,9,1997-08-31 10:24:13,1997-08-31 10:24:23,10.000,WFPC2 ,PC1-FIX,F814W,8012.000,6535,1998-08-31 14:15:09,U3YO030PR,,0.520
U3YO0312R,SMC-N88,21.0586770,-73.1573089,9,1997-08-31 13:00:13,1997-08-31 13:00:23,10.000,WFPC2 ,PC1-FIX,F814W,8012.000,6535,1998-08-31 14:22:30,U3YO0312R,,0.521
U3YO0312R,SMC-N88,21.0586770,-73.1573089,9,1997-08-31 13:00:13,1997-08-31 13:00:23,10.000,WFPC2 ,PC1-FIX,F814W,8012.000,6535,1998-08-31 14:22:30,U3YO0312R,,0.145
U3YO030PR,SMC-N88,21.0584387,-73.1572388,9,1997-08-31 10:24:13,1997-08-31 10:24:23,10.000,WFPC2 ,PC1-FIX,F814W,8012.000,6535,1998-08-31 14:15:09,U3YO030PR,,0.146
U40E010LR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 01:20:13,1997-10-24 01:21:13,60.000,WFPC2 ,PC1-FIX,F555W,5439.000,6839,1998-10-24 13:23:09,U40E010LR,,0.381
U40E010MR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 01:23:13,1997-10-24 01:24:13,60.000,WFPC2 ,PC1-FIX,F555W,5439.000,6839,1998-10-24 13:33:00,U40E010MR,,0.381
U40E010RR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 01:57:13,1997-10-24 01:57:14,0.500,WFPC2 ,PC1-FIX,F439W,4311.000,6839,1998-10-24 13:37:16,U40E010RR,,0.381
U40E010SR,NEB-012409-730917,21.0366892,-73.1631995,0,1997-10-24 02:04:13,1997-10-24 02:04:14,0.500,WFPC2 ,PC1-FIX,F439W,4311.000,6839,1998-10-24 13:35:39,U40E010SR,,0.381
W1DT0105T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:21:16,1993-07-07 14:22:56,100.000,WFPC  ,ALL,F336W,3358.000,4382,1995-08-01 00:00:00,W1DT0105T,,0.387
W1DT0106T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:28:16,1993-07-07 14:28:46,30.000,WFPC  ,ALL,F439W,4353.000,4382,1995-08-01 00:00:00,W1DT0106T,,0.387
W1DT0107T,SMC-N88A,21.0383331,-73.1547219,1,1993-07-07 14:34:16,1993-07-07 14:34:26,10.000,WFPC  ,ALL,F555W,5479.000,4382,1995-08-01 00:00:00,W1DT0107T,,0.387
U40E510DR,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:41:14,1998-11-22 17:42:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:09:56,U40E510DR,,0.931
U40E510ER,NEB-012409-730917,21.0652164,-73.1441286,0,1998-11-22 17:44:14,1998-11-22 17:45:54,100.000,WFPC2 ,WF3-FIX,F336W,3344.000,6839,1999-11-22 23:10:05,U40E510ER,,0.931
