#@string,string,ra,dec,integer,datetime,datetime,float,string,string,string,float,integer,datetime,string,integer,float
Dataset,Target Name,RAJ2000,DEJ2000,Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,High-Level Science Products,Ang Sep (')
U2Y80508R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:16:13,1997-10-18 23:21:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:18:30,U2Y80508R,,0.461
U2Y80509R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:25:13,1997-10-18 23:30:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:20:46,U2Y80509R,,0.461
U2Y8050AR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:33:13,1997-10-18 23:38:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:31:54,U2Y8050AR,,0.461
U2Y8050BR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:41:13,1997-10-18 23:41:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:34:17,U2Y8050BR,,0.461
U2Y8050CR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:43:13,1997-10-18 23:43:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:22:41,U2Y8050CR,,0.461
U2Y8050DR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:46:13,1997-10-18 23:46:23,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:31:23,U2Y8050DR,,0.461
U2Y80101T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 19:55:17,1995-10-20 19:55:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:47:36,U2Y80101T,,0.46299999999999997
U2Y80102T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:03:17,1995-10-20 20:03:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:52:19,U2Y80102T,,0.46299999999999997
U2Y80103T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:11:17,1995-10-20 20:11:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:56:45,U2Y80103T,,0.46299999999999997
U2Y80104T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:20:17,1995-10-20 20:20:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-20 23:00:56,U2Y80104T,,0.46299999999999997
U2Y80105T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:28:17,1995-10-20 20:28:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:29:04,U2Y80105T,,0.46299999999999997
U2Y80106T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:36:17,1995-10-20 20:36:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:33:32,U2Y80106T,,0.46299999999999997
U2Y80107T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:07:17,1995-10-20 21:07:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:37:59,U2Y80107T,,0.44299999999999995
U2Y80108T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:15:17,1995-10-20 21:15:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:42:33,U2Y80108T,,0.44299999999999995
U2Y80109T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:24:17,1995-10-20 21:24:16,11.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:47:12,U2Y80109T,,0.44299999999999995
U2Y8010AT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:32:17,1995-10-20 21:32:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:51:47,U2Y8010AT,,0.44299999999999995
U2Y8010BT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:40:16,1995-10-20 21:40:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:56:20,U2Y8010BT,,0.44299999999999995
U2Y8010CT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:42:16,1995-10-20 21:42:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 13:00:54,U2Y8010CT,,0.44299999999999995
U2Y8010DT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:45:16,1995-10-20 21:45:26,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 01:12:14,U2Y8010DT,,0.44299999999999995
U2Y80507R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:08:13,1997-10-18 23:13:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:23:41,U2Y80507R,,0.452
U2Y80508R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:16:13,1997-10-18 23:21:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:18:30,U2Y80508R,,0.452
U2Y80509R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:25:13,1997-10-18 23:30:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:20:46,U2Y80509R,,0.452
U2Y8050AR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:33:13,1997-10-18 23:38:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:31:54,U2Y8050AR,,0.452
U2Y8050BR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:41:13,1997-10-18 23:41:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:34:17,U2Y8050BR,,0.452
U2Y8050CR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:43:13,1997-10-18 23:43:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:22:41,U2Y8050CR,,0.452
U2Y8050DR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:46:13,1997-10-18 23:46:23,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:31:23,U2Y8050DR,,0.452
U2Y80101T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 19:55:17,1995-10-20 19:55:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:47:36,U2Y80101T,,0.455
U2Y80102T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:03:17,1995-10-20 20:03:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:52:19,U2Y80102T,,0.455
U2Y80103T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:11:17,1995-10-20 20:11:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:56:45,U2Y80103T,,0.455
U2Y80104T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:20:17,1995-10-20 20:20:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-20 23:00:56,U2Y80104T,,0.455
U2Y80105T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:28:17,1995-10-20 20:28:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:29:04,U2Y80105T,,0.455
U2Y80106T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:36:17,1995-10-20 20:36:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:33:32,U2Y80106T,,0.455
U2Y80107T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:07:17,1995-10-20 21:07:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:37:59,U2Y80107T,,0.44299999999999995
U2Y80108T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:15:17,1995-10-20 21:15:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:42:33,U2Y80108T,,0.44299999999999995
U2Y80109T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:24:17,1995-10-20 21:24:16,11.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:47:12,U2Y80109T,,0.44299999999999995
U2Y8010AT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:32:17,1995-10-20 21:32:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:51:47,U2Y8010AT,,0.44299999999999995
U2Y8010BT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:40:16,1995-10-20 21:40:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:56:20,U2Y8010BT,,0.44299999999999995
U2Y8010CT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:42:16,1995-10-20 21:42:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 13:00:54,U2Y8010CT,,0.44299999999999995
U2Y8010DT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:45:16,1995-10-20 21:45:26,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 01:12:14,U2Y8010DT,,0.44299999999999995
U2Y80507R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:08:13,1997-10-18 23:13:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:23:41,U2Y80507R,,0.452
U2Y80508R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:16:13,1997-10-18 23:21:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:18:30,U2Y80508R,,0.452
U2Y80509R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:25:13,1997-10-18 23:30:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:20:46,U2Y80509R,,0.452
U2Y8050AR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:33:13,1997-10-18 23:38:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:31:54,U2Y8050AR,,0.452
U2Y8050BR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:41:13,1997-10-18 23:41:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:34:17,U2Y8050BR,,0.452
U2Y8050CR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:43:13,1997-10-18 23:43:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:22:41,U2Y8050CR,,0.452
U2Y8050DR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:46:13,1997-10-18 23:46:23,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:31:23,U2Y8050DR,,0.452
U2Y80101T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 19:55:17,1995-10-20 19:55:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:47:36,U2Y80101T,,0.455
U2Y80102T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:03:17,1995-10-20 20:03:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:52:19,U2Y80102T,,0.455
U2Y80103T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:11:17,1995-10-20 20:11:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:56:45,U2Y80103T,,0.455
U2Y80104T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:20:17,1995-10-20 20:20:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-20 23:00:56,U2Y80104T,,0.455
U2Y80105T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:28:17,1995-10-20 20:28:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:29:04,U2Y80105T,,0.455
U2Y80106T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:36:17,1995-10-20 20:36:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:33:32,U2Y80106T,,0.455
U2Y80107T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:07:17,1995-10-20 21:07:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:37:59,U2Y80107T,,0.563
U2Y80108T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:15:17,1995-10-20 21:15:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:42:33,U2Y80108T,,0.563
U2Y80109T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:24:17,1995-10-20 21:24:16,11.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:47:12,U2Y80109T,,0.563
U2Y8010AT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:32:17,1995-10-20 21:32:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:51:47,U2Y8010AT,,0.563
U2Y8010BT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:40:16,1995-10-20 21:40:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:56:20,U2Y8010BT,,0.563
U2Y8010CT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:42:16,1995-10-20 21:42:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 13:00:54,U2Y8010CT,,0.563
U2Y8010DT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:45:16,1995-10-20 21:45:26,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 01:12:14,U2Y8010DT,,0.563
U2Y80507R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:08:13,1997-10-18 23:13:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:23:41,U2Y80507R,,0.573
U2Y80508R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:16:13,1997-10-18 23:21:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:18:30,U2Y80508R,,0.573
U2Y80509R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:25:13,1997-10-18 23:30:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:20:46,U2Y80509R,,0.573
U2Y8050AR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:33:13,1997-10-18 23:38:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:31:54,U2Y8050AR,,0.573
U2Y8050BR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:41:13,1997-10-18 23:41:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:34:17,U2Y8050BR,,0.573
U2Y8050CR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:43:13,1997-10-18 23:43:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:22:41,U2Y8050CR,,0.573
U2Y8050DR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:46:13,1997-10-18 23:46:23,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:31:23,U2Y8050DR,,0.573
U2Y80101T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 19:55:17,1995-10-20 19:55:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:47:36,U2Y80101T,,0.575
U2Y80102T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:03:17,1995-10-20 20:03:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:52:19,U2Y80102T,,0.575
U2Y80103T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:11:17,1995-10-20 20:11:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:56:45,U2Y80103T,,0.575
U2Y80104T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:20:17,1995-10-20 20:20:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-20 23:00:56,U2Y80104T,,0.575
U2Y80105T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:28:17,1995-10-20 20:28:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:29:04,U2Y80105T,,0.575
U2Y80106T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:36:17,1995-10-20 20:36:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:33:32,U2Y80106T,,0.575
U2Y80107T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:07:17,1995-10-20 21:07:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:37:59,U2Y80107T,,0.563
U2Y80108T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:15:17,1995-10-20 21:15:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:42:33,U2Y80108T,,0.563
U2Y80109T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:24:17,1995-10-20 21:24:16,11.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:47:12,U2Y80109T,,0.563
U2Y8010AT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:32:17,1995-10-20 21:32:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:51:47,U2Y8010AT,,0.563
U2Y8010BT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:40:16,1995-10-20 21:40:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:56:20,U2Y8010BT,,0.563
U2Y8010CT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:42:16,1995-10-20 21:42:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 13:00:54,U2Y8010CT,,0.563
U2Y8010DT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:45:16,1995-10-20 21:45:26,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 01:12:14,U2Y8010DT,,0.563
U2Y80507R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:08:13,1997-10-18 23:13:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:23:41,U2Y80507R,,0.573
U2Y80508R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:16:13,1997-10-18 23:21:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:18:30,U2Y80508R,,0.573
U2Y80509R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:25:13,1997-10-18 23:30:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:20:46,U2Y80509R,,0.573
U2Y8050AR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:33:13,1997-10-18 23:38:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:31:54,U2Y8050AR,,0.573
U2Y8050BR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:41:13,1997-10-18 23:41:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:34:17,U2Y8050BR,,0.573
U2Y8050CR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:43:13,1997-10-18 23:43:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:22:41,U2Y8050CR,,0.573
U2Y8050DR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:46:13,1997-10-18 23:46:23,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:31:23,U2Y8050DR,,0.573
U2Y80101T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 19:55:17,1995-10-20 19:55:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:47:36,U2Y80101T,,0.575
U2Y80102T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:03:17,1995-10-20 20:03:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:52:19,U2Y80102T,,0.575
U2Y80103T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:11:17,1995-10-20 20:11:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:56:45,U2Y80103T,,0.575
U2Y80104T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:20:17,1995-10-20 20:20:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-20 23:00:56,U2Y80104T,,0.575
U2Y80105T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:28:17,1995-10-20 20:28:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:29:04,U2Y80105T,,0.575
U2Y80106T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:36:17,1995-10-20 20:36:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:33:32,U2Y80106T,,0.575
U2Y80107T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:07:17,1995-10-20 21:07:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:37:59,U2Y80107T,,0.7929999999999999
U2Y80108T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:15:17,1995-10-20 21:15:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:42:33,U2Y80108T,,0.7929999999999999
U2Y80109T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:24:17,1995-10-20 21:24:16,11.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:47:12,U2Y80109T,,0.7929999999999999
U2Y8010AT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:32:17,1995-10-20 21:32:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:51:47,U2Y8010AT,,0.7929999999999999
U2Y8010BT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:40:16,1995-10-20 21:40:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:56:20,U2Y8010BT,,0.7929999999999999
U2Y8010CT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:42:16,1995-10-20 21:42:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 13:00:54,U2Y8010CT,,0.7929999999999999
U2Y8010DT,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:45:16,1995-10-20 21:45:26,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 01:12:14,U2Y8010DT,,0.7929999999999999
U2Y80507R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:08:13,1997-10-18 23:13:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:23:41,U2Y80507R,,0.8029999999999999
U2Y80508R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:16:13,1997-10-18 23:21:13,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:18:30,U2Y80508R,,0.8029999999999999
U2Y80509R,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:25:13,1997-10-18 23:30:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:20:46,U2Y80509R,,0.8029999999999999
U2Y8050AR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:33:13,1997-10-18 23:38:13,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:31:54,U2Y8050AR,,0.8029999999999999
U2Y8050BR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:41:13,1997-10-18 23:41:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:34:17,U2Y8050BR,,0.8029999999999999
U2Y8050CR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:43:13,1997-10-18 23:43:23,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1998-10-20 16:22:41,U2Y8050CR,,0.8029999999999999
U2Y8050DR,NGC1711,72.67584999999998,-69.99034166666667,4,1997-10-18 23:46:13,1997-10-18 23:46:23,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1998-10-20 16:31:23,U2Y8050DR,,0.8029999999999999
U2Y80101T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 19:55:17,1995-10-20 19:55:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:47:36,U2Y80101T,,0.805
U2Y80102T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:03:17,1995-10-20 20:03:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:52:19,U2Y80102T,,0.805
U2Y80103T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:11:17,1995-10-20 20:11:17,0.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-20 22:56:45,U2Y80103T,,0.805
U2Y80104T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:20:17,1995-10-20 20:20:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-20 23:00:56,U2Y80104T,,0.805
U2Y80105T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:28:17,1995-10-20 20:28:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:29:04,U2Y80105T,,0.805
U2Y80106T,NGC1711,72.67508333333332,-69.99052222222222,4,1995-10-20 20:36:17,1995-10-20 20:36:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:33:32,U2Y80106T,,0.805
U2Y80107T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:07:17,1995-10-20 21:07:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:37:59,U2Y80107T,,0.7929999999999999
U2Y80108T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:15:17,1995-10-20 21:15:17,0.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-10-21 12:42:33,U2Y80108T,,0.7929999999999999
U2Y80109T,NGC1711,72.67550416666666,-69.99065833333333,4,1995-10-20 21:24:17,1995-10-20 21:24:16,11.5,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-10-21 12:47:12,U2Y80109T,,0.7929999999999999
