dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,s_region,jpegURL,obsid,objID,distance,group,litidx
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1866,,hst_08134_06_wfpc2_f814w_wf,78.4354429500524,-65.4603450382437,8134,Nota,3,51412.0064,51412.05212,1410.0,713.510009765625,867.4500122070309,,51778.11209,POLYGON J2000 78.37960424 -65.45631212 78.40590667 -65.45873124 78.40116200 -65.46726600 78.42031117 -65.46909908 78.41406400 -65.48003900 78.46588700 -65.48514000 78.46592580 -65.48507206 78.46608800 -65.48508800 78.47739001 -65.46528050 78.47742818 -65.46521354 78.47838000 -65.46354400 78.47818100 -65.46352444 78.48888200 -65.44391700 78.44302425 -65.43960029 78.44312600 -65.43940900 78.39114300 -65.43463700 78.39110730 -65.43470411 78.39094300 -65.43468900 78.37944000 -65.45629700 78.37960424 -65.45631212,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08134_06_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004443682,2014823775,15728.497835111699,69.0,113.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1866,,hst_08151_02_wfpc2_f555w_wf,78.4007272445944,-65.4625623690408,8151,Walker,3,51469.47098,51469.66566,2512.0,472.260009765625,595.0999755859381,,51837.9233,POLYGON J2000 78.43486743 -65.45471922 78.43480770 -65.45458287 78.42537500 -65.43303300 78.42521206 -65.43304533 78.42515200 -65.43290800 78.42482410 -65.43293281 78.42479400 -65.43286400 78.37237500 -65.43682100 78.37721712 -65.44789941 78.35643200 -65.44938500 78.35977258 -65.45742915 78.33306900 -65.45926900 78.34179800 -65.48109100 78.34196535 -65.48107948 78.34202000 -65.48121600 78.34235222 -65.48119313 78.34237900 -65.48126000 78.39037192 -65.47794855 78.39053481 -65.47793728 78.39086394 -65.47791452 78.39496200 -65.47763100 78.39492824 -65.47754663 78.44259800 -65.47405700 78.44256903 -65.47398878 78.43443660 -65.45482391 78.43489800 -65.45478900 78.43486743 -65.45471922,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08151_02_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004443884,2014823977,15774.3635707829,70.0,113.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1866,,hst_08151_02_wfpc2_f814w_wf,78.4007272445944,-65.4625623690408,8151,Walker,3,51469.52168,51469.60941000001,2620.0,713.510009765625,867.4500122070309,,51837.9113,POLYGON J2000 78.44256903 -65.47398878 78.43443660 -65.45482391 78.43489800 -65.45478900 78.43486743 -65.45471922 78.43480770 -65.45458287 78.42537500 -65.43303300 78.42521206 -65.43304533 78.42515200 -65.43290800 78.42482410 -65.43293281 78.42479400 -65.43286400 78.37237500 -65.43682100 78.37721712 -65.44789941 78.35643200 -65.44938500 78.35977258 -65.45742915 78.33306900 -65.45926900 78.34179800 -65.48109100 78.34196535 -65.48107948 78.34202000 -65.48121600 78.34235222 -65.48119313 78.34237900 -65.48126000 78.39037192 -65.47794855 78.39053481 -65.47793728 78.39086394 -65.47791452 78.39496200 -65.47763100 78.39492824 -65.47754663 78.44259800 -65.47405700 78.44256903 -65.47398878,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08151_02_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004443886,2014823979,15774.3635707829,70.0,113.0
image,HST,WFPC2/PC,HLA,F336W,OPTICAL,NGC1866,,hst_05342_05_wfpc2_f336w_pc,78.41465959318279,-65.465727962231,5342,Freedman,3,49588.03282,49588.03491,180.0,314.220001220703,351.640014648438,,49953.66226000001,POLYGON J2000 78.43174400 -65.46481900 78.41248200 -65.45863300 78.39757400 -65.46663500 78.41684200 -65.47282100 78.43174400 -65.46481900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05342_05_wfpc2_f336w_pc&size=ALL&format=jpeg&output_size=256,2004380463,2014760556,15786.2199165924,69.0,113.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1866,,hst_08151_51_wfpc2_f555w_pc,78.41626375586159,-65.4666695702044,8151,Walker,3,51470.59182,51470.64668,512.0,472.260009765625,595.0999755859381,,51837.94624,POLYGON J2000 78.40322400 -65.47164500 78.40355453 -65.47162403 78.40358000 -65.47169300 78.42766500 -65.47016300 78.42758918 -65.46995744 78.42398000 -65.46016800 78.42381467 -65.46017850 78.42376400 -65.46004100 78.42343440 -65.46006193 78.42340900 -65.45999300 78.39931900 -65.46152200 78.40300800 -65.47151900 78.40317360 -65.47150849 78.40322400 -65.47164500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08151_51_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004443889,2014823982,15792.4486601175,69.0,113.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1866,,hst_08151_51_wfpc2_f814w_pc,78.41626375586159,-65.4666695702044,8151,Walker,3,51470.65015,51470.68545,420.0,713.510009765625,867.4500122070309,,51837.95604,POLYGON J2000 78.42381467 -65.46017850 78.42376400 -65.46004100 78.42343440 -65.46006193 78.42340900 -65.45999300 78.39931900 -65.46152200 78.40300800 -65.47151900 78.40317360 -65.47150849 78.40322400 -65.47164500 78.40355453 -65.47162403 78.40358000 -65.47169300 78.42766500 -65.47016300 78.42758918 -65.46995744 78.42398000 -65.46016800 78.42381467 -65.46017850,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08151_51_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004443891,2014823984,15792.4486601175,69.0,113.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1866,,hst_08134_06_wfpc2_f555w_pc,78.4110252055852,-65.4647142795647,8134,Nota,3,51411.97723,51412.08337,1410.0,472.260009765625,595.0999755859381,,51778.1115,POLYGON J2000 78.40680540 -65.45742367 78.40664200 -65.45740800 78.40116200 -65.46726600 78.40132538 -65.46728165 78.42489000 -65.46953700 78.42492752 -65.46946946 78.42509000 -65.46948500 78.43056500 -65.45962800 78.40684300 -65.45735600 78.40680540 -65.45742367,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08134_06_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004443679,2014823772,15795.4668375624,69.0,113.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1866,,hst_08134_06_wfpc2_f814w_pc,78.4110252055852,-65.4647142795647,8134,Nota,3,51412.0064,51412.05212,1410.0,713.510009765625,867.4500122070309,,51778.11209,POLYGON J2000 78.40664200 -65.45740800 78.40116200 -65.46726600 78.40132538 -65.46728165 78.42489000 -65.46953700 78.42492752 -65.46946946 78.42509000 -65.46948500 78.43056500 -65.45962800 78.40684300 -65.45735600 78.40680540 -65.45742367 78.40664200 -65.45740800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08134_06_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004443681,2014823774,15795.4668375624,69.0,113.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1866,,hst_08151_02_wfpc2_f555w_pc,78.3663364471138,-65.4538957858024,8151,Walker,3,51469.47098,51469.66566,2512.0,472.260009765625,595.0999755859381,,51837.9233,POLYGON J2000 78.36057100 -65.45935100 78.36073712 -65.45933912 78.36079400 -65.45947600 78.36095738 -65.45946432 78.36112391 -65.45945241 78.36115200 -65.45952000 78.38515200 -65.45780200 78.38509557 -65.45766606 78.38101700 -65.44783800 78.38085174 -65.44784983 78.38079500 -65.44771300 78.38046504 -65.44773661 78.38043700 -65.44766900 78.35676196 -65.44936144 78.35659720 -65.44937320 78.35643200 -65.44938500 78.36057100 -65.45935100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08151_02_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004443883,2014823976,15848.5410789574,70.0,113.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1866,,hst_08151_02_wfpc2_f814w_pc,78.3663364471138,-65.4538957858024,8151,Walker,3,51469.52168,51469.60941000001,2620.0,713.510009765625,867.4500122070309,,51837.9113,POLYGON J2000 78.35676196 -65.44936144 78.35659720 -65.44937320 78.35643200 -65.44938500 78.36057100 -65.45935100 78.36073712 -65.45933912 78.36079400 -65.45947600 78.36095738 -65.45946432 78.36112391 -65.45945241 78.36115200 -65.45952000 78.38515200 -65.45780200 78.38509557 -65.45766606 78.38101700 -65.44783800 78.38085174 -65.44784983 78.38079500 -65.44771300 78.38046504 -65.44773661 78.38043700 -65.44766900 78.35676196 -65.44936144,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08151_02_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004443885,2014823978,15848.5410789574,70.0,113.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1831,,hst_05475_10_wfpc2_f555w_wf,76.58926897958351,-64.9280177440836,5475,Shara,3,49379.28006000001,49379.28052,40.0,472.260009765625,595.0999755859381,,49864.0,POLYGON J2000 76.58578100 -64.90271100 76.53375100 -64.90095200 76.52959600 -64.92302200 76.52979699 -64.92302884 76.52648600 -64.94308500 76.57245543 -64.94444916 76.57242600 -64.94464200 76.62449300 -64.94606600 76.62450665 -64.94597655 76.62750368 -64.92632079 76.62763897 -64.92543287 76.62786000 -64.92398200 76.60134875 -64.92325768 76.60287400 -64.91451800 76.58366984 -64.91391958 76.58578100 -64.90271100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_10_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004386526,2014766619,18289.1480363341,73.0,61.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1831-CEN,,hst_07307_41_wfpc2_f555w_wf,76.5803639367981,-64.9082946885331,7307,Gilmore,3,51019.18002,51019.19137,435.0,472.260009765625,595.0999755859381,,51384.51995,POLYGON J2000 76.62866200 -64.93449300 76.62818100 -64.91235400 76.62797944 -64.91235481 76.62708000 -64.89225300 76.58102817 -64.89262413 76.58101700 -64.89242900 76.57558624 -64.89248600 76.52888200 -64.89296800 76.53015000 -64.91509100 76.55669604 -64.91482087 76.55700600 -64.92357900 76.57625119 -64.92345342 76.57649300 -64.93469700 76.62866200 -64.93449300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_41_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004421256,2014801349,18327.1683179781,73.0,61.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1831-CEN,,hst_07307_41_wfpc2_f814w_wf,76.5803639367981,-64.9082946885331,7307,Gilmore,3,51019.19322,51019.21197,960.0,713.510009765625,867.4500122070309,,51384.52375,POLYGON J2000 76.62708000 -64.89225300 76.58102817 -64.89262413 76.58101700 -64.89242900 76.57558624 -64.89248600 76.52888200 -64.89296800 76.53015000 -64.91509100 76.55669604 -64.91482087 76.55700600 -64.92357900 76.57625119 -64.92345342 76.57649300 -64.93469700 76.62866200 -64.93449300 76.62818100 -64.91235400 76.62797944 -64.91235481 76.62708000 -64.89225300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_41_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004421258,2014801351,18327.1683179781,73.0,61.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1831,,hst_05475_10_wfpc2_f555w_pc,76.59009822672441,-64.91919154704371,5475,Shara,3,49379.28006000001,49379.28052,40.0,472.260009765625,595.0999755859381,,49864.0,POLYGON J2000 76.57907400 -64.91377600 76.57731800 -64.92386400 76.60111300 -64.92460800 76.60287400 -64.91451800 76.57907400 -64.91377600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_10_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004386525,2014766618,18373.430193515702,73.0,61.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1831-HALF,,hst_07307_47_wfpc2_f555w_wf,76.520007478678,-64.9129995420138,7307,Gilmore,3,50962.11336,50962.14599999999,2500.0,472.260009765625,595.0999755859381,,51327.48095,POLYGON J2000 76.50374262 -64.92794402 76.50648000 -64.92883300 76.52263870 -64.91989944 76.53891600 -64.92529200 76.55075715 -64.91886205 76.57155800 -64.92583500 76.60391500 -64.90848300 76.56295900 -64.89475000 76.56283248 -64.89481789 76.52535800 -64.88250100 76.49714490 -64.89793871 76.49678000 -64.89782000 76.46506000 -64.91537000 76.46517131 -64.91540621 76.50203619 -64.92738980 76.50374262 -64.92794402,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_47_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004421282,2014801375,18382.3757997199,74.0,61.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1831-HALF,,hst_07307_48_wfpc2_f814w_wf,76.520007478678,-64.9129995420138,7307,Gilmore,3,50962.98141,50963.01405,2500.0,713.510009765625,867.4500122070309,,51328.51711,POLYGON J2000 76.53891600 -64.92529200 76.55075715 -64.91886205 76.57155800 -64.92583500 76.60391500 -64.90848300 76.56295900 -64.89475000 76.56283248 -64.89481789 76.52535800 -64.88250100 76.49714490 -64.89793871 76.49678000 -64.89782000 76.46506000 -64.91537000 76.46517131 -64.91540621 76.50203619 -64.92738980 76.50374262 -64.92794402 76.50648000 -64.92883300 76.52263870 -64.91989944 76.53891600 -64.92529200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_48_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004421286,2014801379,18382.3757997199,74.0,61.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1831-CEN,,hst_07307_41_wfpc2_f555w_pc,76.5687517486928,-64.91844446206271,7307,Gilmore,3,51019.18002,51019.19137,435.0,472.260009765625,595.0999755859381,,51384.51995,POLYGON J2000 76.55700600 -64.92357900 76.58085600 -64.92342300 76.58049300 -64.91330900 76.55664800 -64.91346300 76.55700600 -64.92357900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_41_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004421255,2014801348,18386.527142328,73.0,61.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1831-CEN,,hst_07307_41_wfpc2_f814w_pc,76.5687517486928,-64.91844446206271,7307,Gilmore,3,51019.19322,51019.21197,960.0,713.510009765625,867.4500122070309,,51384.52375,POLYGON J2000 76.55664800 -64.91346300 76.55700600 -64.92357900 76.58085600 -64.92342300 76.58049300 -64.91330900 76.55664800 -64.91346300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_41_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004421257,2014801350,18386.527142328,73.0,61.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1831-HALF,,hst_07307_47_wfpc2_f555w_pc,76.53685445441201,-64.9181930142336,7307,Gilmore,3,50962.11336,50962.14599999999,2500.0,472.260009765625,595.0999755859381,,51327.48095,POLYGON J2000 76.55359400 -64.91732100 76.53479400 -64.91109400 76.52011500 -64.91906300 76.53891600 -64.92529200 76.55359400 -64.91732100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_47_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004421281,2014801374,18398.8845450746,73.0,61.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1831-HALF,,hst_07307_48_wfpc2_f814w_pc,76.53685445441201,-64.9181930142336,7307,Gilmore,3,50962.98141,50963.01405,2500.0,713.510009765625,867.4500122070309,,51328.51711,POLYGON J2000 76.53891600 -64.92529200 76.55359400 -64.91732100 76.53479400 -64.91109400 76.52011500 -64.91906300 76.53891600 -64.92529200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_48_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004421285,2014801378,18398.8845450746,73.0,61.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1868-CEN,,hst_07307_52_wfpc2_f555w_wf,78.66707206136991,-63.9630996958216,7307,Gilmore,3,51129.09391,51129.10525,435.0,472.260009765625,595.0999755859381,,51494.24495,POLYGON J2000 78.68282400 -63.98763300 78.69961306 -63.96954769 78.70002400 -63.96962000 78.70199253 -63.96746754 78.71878000 -63.94909700 78.67199400 -63.94085600 78.66244268 -63.95130523 78.64398600 -63.94796600 78.63690669 -63.95551477 78.61328500 -63.95116700 78.59381400 -63.97157000 78.64033400 -63.98012500 78.64040827 -63.98004726 78.68282400 -63.98763300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_52_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004421304,2014801397,20997.1664535983,76.0,116.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1868-CEN,,hst_07307_52_wfpc2_f814w_wf,78.66707206136991,-63.9630996958216,7307,Gilmore,3,51129.10711,51129.12586,960.0,713.510009765625,867.4500122070309,,51494.50425,POLYGON J2000 78.66244268 -63.95130523 78.64398600 -63.94796600 78.63690669 -63.95551477 78.61328500 -63.95116700 78.59381400 -63.97157000 78.64033400 -63.98012500 78.64040827 -63.98004726 78.68282400 -63.98763300 78.69961306 -63.96954769 78.70002400 -63.96962000 78.70199253 -63.96746754 78.71878000 -63.94909700 78.67199400 -63.94085600 78.66244268 -63.95130523,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_52_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004421306,2014801399,20997.1664535983,76.0,116.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1868,,hst_05475_0z_wfpc2_f555w_wf,78.6297460355585,-63.95757453501179,5475,Shara,3,49452.08492,49452.08608,100.0,472.260009765625,595.0999755859381,,49939.6577,POLYGON J2000 78.62186304 -63.93211314 78.57762500 -63.93729300 78.58908491 -63.95616401 78.58865800 -63.95621500 78.60189800 -63.97754900 78.60207778 -63.97752753 78.64535336 -63.97235112 78.64732321 -63.97211514 78.65052100 -63.97173200 78.64378174 -63.96086915 78.66308200 -63.95864400 78.65835830 -63.95075343 78.68316000 -63.94796100 78.67065500 -63.92653300 78.62181400 -63.93202900 78.62186304 -63.93211314,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0z_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004386520,2014766613,21050.216165912,76.0,116.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1868-HALF,,hst_07307_58_wfpc2_f555w_wf,78.63186448420392,-63.9557554214169,7307,Gilmore,3,50953.96822,50954.00086,2500.0,472.260009765625,595.0999755859381,,51320.56963,POLYGON J2000 78.62597000 -63.97239600 78.63737446 -63.96231210 78.65516000 -63.96627900 78.66356880 -63.95900339 78.68633000 -63.96415200 78.70940400 -63.94448800 78.66458400 -63.93434700 78.66449435 -63.93442344 78.62359300 -63.92538900 78.60360963 -63.94283675 78.60321200 -63.94275000 78.58082900 -63.96255800 78.58095661 -63.96258584 78.62113199 -63.97134261 78.62298950 -63.97174708 78.62597000 -63.97239600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_58_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004421330,2014801423,21063.4611038697,76.0,116.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1868-HALF,,hst_07307_59_wfpc2_f814w_wf,78.63186448420392,-63.9557554214169,7307,Gilmore,3,50957.85641,50957.88905,2500.0,713.510009765625,867.4500122070309,,51323.50576,POLYGON J2000 78.68633000 -63.96415200 78.70940400 -63.94448800 78.66458400 -63.93434700 78.66449435 -63.93442344 78.62359300 -63.92538900 78.60360963 -63.94283675 78.60321200 -63.94275000 78.58082900 -63.96255800 78.58095661 -63.96258584 78.62113199 -63.97134261 78.62298950 -63.97174708 78.62597000 -63.97239600 78.63737446 -63.96231210 78.65516000 -63.96627900 78.66356880 -63.95900339 78.68633000 -63.96415200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_59_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004421334,2014801427,21063.4611038697,76.0,116.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1868-HALF,,hst_07307_58_wfpc2_f555w_pc,78.65009977135671,-63.9594800880978,7307,Gilmore,3,50953.96822,50954.00086,2500.0,472.260009765625,595.0999755859381,,51320.56963,POLYGON J2000 78.66558300 -63.95726000 78.64504200 -63.95268100 78.63461800 -63.96169700 78.65516000 -63.96627900 78.66558300 -63.95726000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_58_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004421329,2014801422,21079.1333427692,76.0,116.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1868-HALF,,hst_07307_59_wfpc2_f814w_pc,78.65009977135671,-63.9594800880978,7307,Gilmore,3,50957.85641,50957.88905,2500.0,713.510009765625,867.4500122070309,,51323.50576,POLYGON J2000 78.66558300 -63.95726000 78.64504200 -63.95268100 78.63461800 -63.96169700 78.65516000 -63.96627900 78.66558300 -63.95726000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_59_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004421333,2014801426,21079.1333427692,76.0,116.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1868-CEN,,hst_07307_52_wfpc2_f555w_pc,78.65025252205041,-63.95456863525251,7307,Gilmore,3,51129.09391,51129.10525,435.0,472.260009765625,595.0999755859381,,51494.24495,POLYGON J2000 78.63521500 -63.95731800 78.65652200 -63.96117100 78.66529500 -63.95182100 78.64398600 -63.94796600 78.63521500 -63.95731800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_52_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004421303,2014801396,21097.0753239244,76.0,116.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1868-CEN,,hst_07307_52_wfpc2_f814w_pc,78.65025252205041,-63.95456863525251,7307,Gilmore,3,51129.10711,51129.12586,960.0,713.510009765625,867.4500122070309,,51494.50425,POLYGON J2000 78.66529500 -63.95182100 78.64398600 -63.94796600 78.63521500 -63.95731800 78.65652200 -63.96117100 78.66529500 -63.95182100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07307_52_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004421305,2014801398,21097.0753239244,76.0,116.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1868,,hst_05475_0z_wfpc2_f555w_pc,78.6490126886042,-63.9550391812638,5475,Shara,3,49452.08492,49452.08608,100.0,472.260009765625,595.0999755859381,,49939.6577,POLYGON J2000 78.66308200 -63.95864400 78.65722700 -63.94886300 78.63494700 -63.95143300 78.64079700 -63.96121300 78.66308200 -63.95864400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0z_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004386519,2014766612,21100.224476261203,76.0,116.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1466,,hst_05897_01_wfpc2_f555w_wf,56.1596216676054,-71.67338964824441,5897,Bolte,3,50012.16964,50012.22149,3520.0,472.260009765625,595.0999755859381,,50379.58325,POLYGON J2000 56.13392869 -71.69700248 56.19562400 -71.70230100 56.21199952 -71.68346195 56.21259600 -71.68351200 56.21451076 -71.68126334 56.23076794 -71.66215008 56.23078500 -71.66213000 56.23072050 -71.66212459 56.23073800 -71.66210400 56.16279656 -71.65639036 56.16273300 -71.65638500 56.15347857 -71.66726202 56.12661800 -71.66491800 56.11968436 -71.67278635 56.08534421 -71.66971883 56.08527900 -71.66971300 56.06607000 -71.69099400 56.06613529 -71.69099984 56.06609900 -71.69104000 56.13385500 -71.69708400 56.13392869 -71.69700248,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_01_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004392298,2014772391,29894.1366912681,77.0,5.0
