#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Names, RAJ2000, DEJ2000, Type, amaj, amin, PA, Com, SimbadName, Product Type, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, End Time, Exposure Time, Waveband, Filters, Target Classification, Observation Title, Release Date, Instrument, Principal Investigator, Proposal ID, Object ID, s_region, jpegURL, Product Group ID, Project, Distance (")
#@string, ra, dec, string, string, string, string, string, string, string, int, string, string, string, ra, dec, float, float, float, string, string, string, string, float, string, string, string, string, string, string, string, string, float
Names,RAJ2000,DEJ2000,Type,amaj,amin,PA,Com,SimbadName,dataproduct_type,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_max,t_exptime,wavelength_region,filters,target_classification,obs_title,t_obs_release,instrument,proposal_pi,proposal_id,objID,s_region,jpegURL,obsid,project,distance
NKN-N160-O4,85.0041666666666,-69.6808333333333,C,0.8999999761581421,0.8999999761581421,0,,[NKN2005] N160-O4,image,3,HST,hst_09827_13_wfpc2_f439w_wf,ANY,84.9975811392365,-69.6877148653695,53152.26545,53152.31707,40,OPTICAL,F439W,,,53517.81727,WFPC2/WFC,BIANCHI,9827,2013583412,POLYGON J2000 85.03786740 -69.69066772 85.06696400 -69.69560300 85.09494200 -69.67572900 85.03765000 -69.66600600 85.03754024 -69.66608403 84.98527000 -69.65743100 84.96106661 -69.67506115 84.96055800 -69.67497800 84.93346300 -69.69498900 84.93361961 -69.69501461 84.98495287 -69.70339669 84.98732953 -69.70378424 84.99114300 -69.70440600 85.00495054 -69.69421796 85.02768000 -69.69801900 85.03786740 -69.69066772,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_13_wfpc2_f439w_wf&size=ALL&format=jpeg&output_size=256,2004186914,HLA,0
"BRHT19a,NKN-N160-Y4",85.0375,-69.6722222222222,C,0.28999999165534973,0.28999999165534973,0,"mP,in NGC2085",BRHT19a,image,3,HST,hst_09827_13_wfpc2_f439w_wf,ANY,84.9975811392365,-69.6877148653695,53152.26545,53152.31707,40,OPTICAL,F439W,,,53517.81727,WFPC2/WFC,BIANCHI,9827,2013583412,POLYGON J2000 85.03786740 -69.69066772 85.06696400 -69.69560300 85.09494200 -69.67572900 85.03765000 -69.66600600 85.03754024 -69.66608403 84.98527000 -69.65743100 84.96106661 -69.67506115 84.96055800 -69.67497800 84.93346300 -69.69498900 84.93361961 -69.69501461 84.98495287 -69.70339669 84.98732953 -69.70378424 84.99114300 -69.70440600 85.00495054 -69.69421796 85.02768000 -69.69801900 85.03786740 -69.69066772,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_13_wfpc2_f439w_wf&size=ALL&format=jpeg&output_size=256,2004186914,HLA,0
"SL654,KMHK1231",85.2916666666667,-69.9044444444444,CN,1.2999999523162842,1.100000023841858,120,"mP,sup?DEML282",[SL63] 654,image,3,HST,HST_9827_14_ACS_WFC_F435W,ANY,85.2092167943243,-69.9184387048237,52920.03705,52920.04515,130,OPTICAL,F435W,,,53286.51076,ACS/WFC,Bianchi,9827,2013673681,POLYGON J2000 85.10920360 -69.94179140 85.18911670 -69.94559420 85.22581730 -69.89096670 85.14610560 -69.88718040 85.10920360 -69.94179140 POLYGON J2000 85.27470690 -69.95026160 85.30946680 -69.89480740 85.22706550 -69.89071280 85.19209390 -69.94615080 85.27470690 -69.95026160,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9827_14_ACS_WFC_F435W&size=ALL&format=jpeg&output_size=256,2004277183,HLA,0
BSDL2800,85.2833333333333,-69.9122222222222,CN,0.800000011920929,0.6499999761581421,110,"mP,sup?DEML282",BSDL2800,image,3,HST,HST_9827_14_ACS_WFC_F435W,ANY,85.2092167943243,-69.9184387048237,52920.03705,52920.04515,130,OPTICAL,F435W,,,53286.51076,ACS/WFC,Bianchi,9827,2013673681,POLYGON J2000 85.10920360 -69.94179140 85.18911670 -69.94559420 85.22581730 -69.89096670 85.14610560 -69.88718040 85.10920360 -69.94179140 POLYGON J2000 85.27470690 -69.95026160 85.30946680 -69.89480740 85.22706550 -69.89071280 85.19209390 -69.94615080 85.27470690 -69.95026160,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9827_14_ACS_WFC_F435W&size=ALL&format=jpeg&output_size=256,2004277183,HLA,0
BSDL2144,82.7791666666667,-71.1305555555555,CN,0.44999998807907104,0.3499999940395355,40,in Shapley-IX,BSDL2144,image,3,HST,U8QZ1001M,ANY,82.70024690368,-71.12296988191,53199.30781,53199.30793,10,OPTICAL,F555W,PARALLEL FIELD;UNIDENTIFIED,UV extinction by dust in unexplored LMC environments,53564.67323,WFPC2/WFC,BIANCHI,9827,2012863934,POLYGON GSC1  82.65448694 -71.15252863  82.61384011 -71.11027232  82.74416497 -71.09710608  82.78507728 -71.13933282  82.65448694 -71.15252863,http://archive.stsci.edu/hst/previews/U8QZ/U8QZ1001M_256.jpg,2003719543,DADS,2.89978450906069
NKN-N160-O7,85.1708333333333,-69.6116666666667,C,0.8299999833106995,0.8299999833106995,0,,[NKN2005] N160-O7,image,3,HST,HST_9827_13_ACS_WFC_F814W,ANY,85.140486332211,-69.5945816428155,53152.26472,53152.27184,80,OPTICAL,F814W,,,53517.81922,ACS/WFC,Bianchi,9827,2013673679,POLYGON J2000 85.21775160 -69.58587200 85.18754210 -69.55926470 85.03266370 -69.57640330 85.06270400 -69.60303730 85.21775160 -69.58587200 POLYGON J2000 85.06394800 -69.60328310 85.09362340 -69.62894610 85.24766360 -69.61267120 85.21782560 -69.58703430 85.06394800 -69.60328310,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9827_13_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2004277181,HLA,0
BSDL2757,85.0916666666667,-69.6113888888889,C,0.6000000238418579,0.5,160,"mT,in NKN-N160-O6,in LMC-N160",BSDL2757,image,3,HST,HST_9827_13_ACS_WFC_F814W,ANY,85.140486332211,-69.5945816428155,53152.26472,53152.27184,80,OPTICAL,F814W,,,53517.81922,ACS/WFC,Bianchi,9827,2013673679,POLYGON J2000 85.21775160 -69.58587200 85.18754210 -69.55926470 85.03266370 -69.57640330 85.06270400 -69.60303730 85.21775160 -69.58587200 POLYGON J2000 85.06394800 -69.60328310 85.09362340 -69.62894610 85.24766360 -69.61267120 85.21782560 -69.58703430 85.06394800 -69.60328310,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9827_13_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2004277181,HLA,0
BSDL2757,85.0916666666667,-69.6113888888889,C,0.6000000238418579,0.5,160,"mT,in NKN-N160-O6,in LMC-N160",BSDL2757,image,3,HST,HST_9827_13_ACS_WFC_F555W,ANY,85.1404874315141,-69.5945827707465,53152.30412,53152.3166,100,OPTICAL,F555W,,,53517.8427,ACS/WFC,Bianchi,9827,2013673677,POLYGON J2000 85.18754660 -69.55926260 85.03265760 -69.57640320 85.06269950 -69.60303940 85.21775780 -69.58587220 85.18754660 -69.55926260 POLYGON J2000 85.21783290 -69.58703440 85.06394450 -69.60328580 85.09362060 -69.62895080 85.24767180 -69.61267320 85.21783290 -69.58703440,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9827_13_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2004277179,HLA,0
NKN-N160-O7,85.1708333333333,-69.6116666666667,C,0.8299999833106995,0.8299999833106995,0,,[NKN2005] N160-O7,image,3,HST,HST_9827_13_ACS_WFC_F555W,ANY,85.1404874315141,-69.5945827707465,53152.30412,53152.3166,100,OPTICAL,F555W,,,53517.8427,ACS/WFC,Bianchi,9827,2013673677,POLYGON J2000 85.18754660 -69.55926260 85.03265760 -69.57640320 85.06269950 -69.60303940 85.21775780 -69.58587220 85.18754660 -69.55926260 POLYGON J2000 85.21783290 -69.58703440 85.06394450 -69.60328580 85.09362060 -69.62895080 85.24767180 -69.61267320 85.21783290 -69.58703440,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9827_13_ACS_WFC_F555W&size=ALL&format=jpeg&output_size=256,2004277179,HLA,0
NKN-N160-O7,85.1708333333333,-69.6116666666667,C,0.8299999833106995,0.8299999833106995,0,,[NKN2005] N160-O7,image,3,HST,J8QZ13081,ANY,85.14150118515,-69.59394602417,53152.26471,53152.27183,80,OPTICAL,F814W,PARALLEL FIELD;UNIDENTIFIED,UV extinction by dust in unexplored LMC environments,53517.81922,ACS/WFC,BIANCHI,9827,2014194076,POLYGON   85.03439032 -69.57610442  85.18933288 -69.55859464  85.24864919 -69.61229306  85.09576097 -69.62805952  85.03439032 -69.57610442,http://archive.stsci.edu/hst/previews/J8QZ/J8QZ13081_256.jpg,2004320025,DADS,0
BSDL2757,85.0916666666667,-69.6113888888889,C,0.6000000238418579,0.5,160,"mT,in NKN-N160-O6,in LMC-N160",BSDL2757,image,3,HST,J8QZ13081,ANY,85.14150118515,-69.59394602417,53152.26471,53152.27183,80,OPTICAL,F814W,PARALLEL FIELD;UNIDENTIFIED,UV extinction by dust in unexplored LMC environments,53517.81922,ACS/WFC,BIANCHI,9827,2014194076,POLYGON   85.03439032 -69.57610442  85.18933288 -69.55859464  85.24864919 -69.61229306  85.09576097 -69.62805952  85.03439032 -69.57610442,http://archive.stsci.edu/hst/previews/J8QZ/J8QZ13081_256.jpg,2004320025,DADS,0
BM14,85.8708333333333,-67.7525,CA,0.5,0.3499999940395355,40,,BMG 14,image,3,HST,hst_09827_03_wfpc2_f439w_pc,ANY,85.8636408250197,-67.7576206874021,53147.67031,53147.67216,80,OPTICAL,F439W,,,53512.83113,WFPC2/PC,BIANCHI,9827,2013583291,POLYGON J2000 85.84645000 -67.76058000 85.87147200 -67.76413000 85.88083400 -67.75465800 85.85581400 -67.75111100 85.84645000 -67.76058000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_03_wfpc2_f439w_pc&size=ALL&format=jpeg&output_size=256,2004186793,HLA,2.49795709431511
BM14,85.8708333333333,-67.7525,CA,0.5,0.3499999940395355,40,,BMG 14,image,3,HST,hst_09827_03_wfpc2_f555w_pc,ANY,85.8636408250197,-67.7576206874021,53147.67378,53147.67529,20,OPTICAL,F555W,,,53512.99935,WFPC2/PC,BIANCHI,9827,2013583293,POLYGON J2000 85.88083400 -67.75465800 85.85581400 -67.75111100 85.84645000 -67.76058000 85.87147200 -67.76413000 85.88083400 -67.75465800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_03_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004186795,HLA,2.49795709431511
"SL654,KMHK1231",85.2916666666667,-69.9044444444444,CN,1.2999999523162842,1.100000023841858,120,"mP,sup?DEML282",[SL63] 654,image,3,HST,J8QZ14071,ANY,85.21030640456,-69.91906978445,52920.03705,52920.04515,130,OPTICAL,F435W,PARALLEL FIELD;UNIDENTIFIED,UV extinction by dust in unexplored LMC environments,53286.51076,ACS/WFC,BIANCHI,9827,2014194078,POLYGON   85.30935441 -69.89548155  85.27549023 -69.95113524  85.10966579 -69.94227416  85.14727652 -69.88826971  85.30935441 -69.89548155,http://archive.stsci.edu/hst/previews/J8QZ/J8QZ14071_256.jpg,2004320027,DADS,0
BSDL2800,85.2833333333333,-69.9122222222222,CN,0.800000011920929,0.6499999761581421,110,"mP,sup?DEML282",BSDL2800,image,3,HST,J8QZ14071,ANY,85.21030640456,-69.91906978445,52920.03705,52920.04515,130,OPTICAL,F435W,PARALLEL FIELD;UNIDENTIFIED,UV extinction by dust in unexplored LMC environments,53286.51076,ACS/WFC,BIANCHI,9827,2014194078,POLYGON   85.30935441 -69.89548155  85.27549023 -69.95113524  85.10966579 -69.94227416  85.14727652 -69.88826971  85.30935441 -69.89548155,http://archive.stsci.edu/hst/previews/J8QZ/J8QZ14071_256.jpg,2004320027,DADS,0
NKN-N160-O7,85.1708333333333,-69.6116666666667,C,0.8299999833106995,0.8299999833106995,0,,[NKN2005] N160-O7,image,3,HST,J8QZ13071,ANY,85.14150118515,-69.59394602417,53152.24318,53152.25128,130,OPTICAL,F435W,PARALLEL FIELD;UNIDENTIFIED,UV extinction by dust in unexplored LMC environments,53517.37378,ACS/WFC,BIANCHI,9827,2014194075,POLYGON   85.03439032 -69.57610442  85.18933288 -69.55859464  85.24864919 -69.61229306  85.09576097 -69.62805952  85.03439032 -69.57610442,http://archive.stsci.edu/hst/previews/J8QZ/J8QZ13071_256.jpg,2004320024,DADS,0
BSDL2757,85.0916666666667,-69.6113888888889,C,0.6000000238418579,0.5,160,"mT,in NKN-N160-O6,in LMC-N160",BSDL2757,image,3,HST,J8QZ13071,ANY,85.14150118515,-69.59394602417,53152.24318,53152.25128,130,OPTICAL,F435W,PARALLEL FIELD;UNIDENTIFIED,UV extinction by dust in unexplored LMC environments,53517.37378,ACS/WFC,BIANCHI,9827,2014194075,POLYGON   85.03439032 -69.57610442  85.18933288 -69.55859464  85.24864919 -69.61229306  85.09576097 -69.62805952  85.03439032 -69.57610442,http://archive.stsci.edu/hst/previews/J8QZ/J8QZ13071_256.jpg,2004320024,DADS,0
BM14,85.8708333333333,-67.7525,CA,0.5,0.3499999940395355,40,,BMG 14,image,3,HST,hst_09827_03_wfpc2_f555w_wf,ANY,85.84153034663,-67.7548107975487,53147.67378,53147.67529,20,OPTICAL,F555W,,,53512.99935,WFPC2/WFC,BIANCHI,9827,2013583294,POLYGON J2000 85.80468300 -67.74328600 85.78471000 -67.76406500 85.78486629 -67.76408658 85.83374320 -67.77082584 85.83600083 -67.77113668 85.83962800 -67.77163600 85.84980778 -67.76105667 85.87147200 -67.76413000 85.87902460 -67.75648930 85.90677200 -67.76049300 85.92758500 -67.73982400 85.87294800 -67.73193600 85.87286692 -67.73201657 85.82307000 -67.72503700 85.80516776 -67.74335293 85.80468300 -67.74328600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09827_03_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004186796,HLA,0
SOGLE145,16.2666666666667,-71.9902777777778,C,0.6000000238418579,0.6000000238418579,0,"m5,in SMC-N78B",OGLE-Cl SMC 145,image,3,HST,hst_09709_rq_wfpc2_f606w_wf,HIGH,16.265186103788,-71.9705215655756,52927.83212,52927.85087,800,OPTICAL,F606W,,,53294.09997,WFPC2/WFC,RHOADS,9709,2013578480,POLYGON J2000 16.20685683 -71.98043108 16.24966000 -71.99555300 16.29711602 -71.98268347 16.29753000 -71.98282800 16.30315919 -71.98128636 16.35100200 -71.96816700 16.30360600 -71.95159900 16.27638054 -71.95906628 16.25780700 -71.95245100 16.23790845 -71.95780929 16.21425000 -71.94927700 16.16004400 -71.96369100 16.20665000 -71.98048600 16.20685683 -71.98043108,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_rq_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004181982,HLA,0
"BSDL925,LOGLE243",78.3708333333333,-69.4658333333333,C,1.5,0.949999988079071,120,in DEML110,BSDL925,image,3,HST,hst_09634_ad_wfpc2_f814w_wf,LIST-1,78.3371087145903,-69.4709409694501,52576.49809,52576.50365,400,OPTICAL,F814W,,,52576.57512,WFPC2/WFC,RHOADS,9634,2013571578,POLYGON J2000 78.39535669 -69.46815625 78.39591000 -69.46816700 78.39942200 -69.44608900 78.33642900 -69.44485400 78.33463549 -69.45609610 78.30970900 -69.45552600 78.30820284 -69.46367258 78.27622900 -69.46287200 78.27175900 -69.48493700 78.32979413 -69.48638400 78.33472300 -69.48650600 78.33474012 -69.48642167 78.39195300 -69.48765000 78.39535669 -69.46815625,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09634_ad_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004175080,HLA,0
"BSDL925,LOGLE243",78.3708333333333,-69.4658333333333,C,1.5,0.949999988079071,120,in DEML110,BSDL925,image,3,HST,hst_09634_ad_wfpc2_f606w_wf,LIST-1,78.3371087145903,-69.4709409694501,52576.4217,52576.48791,240,OPTICAL,F606W,,,52576.57802,WFPC2/WFC,RHOADS,9634,2013571576,POLYGON J2000 78.33474012 -69.48642167 78.39195300 -69.48765000 78.39535669 -69.46815625 78.39591000 -69.46816700 78.39942200 -69.44608900 78.33642900 -69.44485400 78.33463549 -69.45609610 78.30970900 -69.45552600 78.30820284 -69.46367258 78.27622900 -69.46287200 78.27175900 -69.48493700 78.32979413 -69.48638400 78.33472300 -69.48650600 78.33474012 -69.48642167,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09634_ad_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004175078,HLA,0
H86-160,13.8375,-72.6694444444444,C,0.4000000059604645,0.4000000059604645,0,"mP,in BS260",[H86] 160,image,3,HST,HST_9488_9r_ACS_WFC_F475W,HIGH-GALACTIC-LATITUDE,13.8710095253282,-72.6369328923442,52532.37123,52532.42655,1800,OPTICAL,F475W,,,52532.56501,ACS/WFC,Ratnatunga,9488,2013667096,POLYGON J2000 13.82226270 -72.67307240 14.00027110 -72.65299110 13.96011600 -72.62699760 13.78232130 -72.64704360 13.82226270 -72.67307240 POLYGON J2000 13.91927910 -72.60172900 13.74289590 -72.62080400 13.78203320 -72.64588510 13.95862130 -72.62677570 13.91927910 -72.60172900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_9r_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2004270598,HLA,0
"H86-74,SOGLE25",11.3083333333333,-73.2191666666667,C,0.699999988079071,0.6000000238418579,50,in DEMS13,[H86] 74,image,3,HST,HST_9488_by_ACS_WFC_F475W,HIGH-GALACTIC-LATITUDE,11.2775980316243,-73.2173507070098,52928.06973,52928.10316,1697,OPTICAL,F475W,,,52928.64356,ACS/WFC,Ratnatunga,9488,2013667282,POLYGON J2000 11.18336100 -73.21072870 11.37298980 -73.22274470 11.38489090 -73.19529140 11.19555450 -73.18328650 11.18336100 -73.21072870 POLYGON J2000 11.37388760 -73.22317050 11.18146830 -73.21175340 11.16806170 -73.24011200 11.36078860 -73.25154140 11.37388760 -73.22317050,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_by_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2004270784,HLA,0.47948109275795
"H86-74,SOGLE25",11.3083333333333,-73.2191666666667,C,0.699999988079071,0.6000000238418579,50,in DEMS13,[H86] 74,image,3,HST,HST_9488_bw_ACS_WFC_F475W,HIGH-GALACTIC-LATITUDE,11.2776266058422,-73.2173511821564,52926.96437,52926.9952,1567,OPTICAL,F475W,,,52927.93752,ACS/WFC,Ratnatunga,9488,2013667274,POLYGON J2000 11.37391680 -73.22317100 11.18149630 -73.21175380 11.16808960 -73.24011260 11.36081780 -73.25154210 11.37391680 -73.22317100 POLYGON J2000 11.38492020 -73.19529170 11.19558250 -73.18328670 11.18338900 -73.21072910 11.37301910 -73.22274520 11.38492020 -73.19529170,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_bw_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2004270776,HLA,0.475116679066641
"H86-74,SOGLE25",11.3083333333333,-73.2191666666667,C,0.699999988079071,0.6000000238418579,50,in DEMS13,[H86] 74,image,3,HST,HST_9488_bx_ACS_WFC_F475W,HIGH-GALACTIC-LATITUDE,11.277619114822,-73.2173502987128,52927.07197,52927.10855,1673,OPTICAL,F475W,,,52927.96995,ACS/WFC,Ratnatunga,9488,2013667278,POLYGON J2000 11.16808270 -73.24011160 11.36080980 -73.25154100 11.37390870 -73.22317010 11.18148930 -73.21175300 11.16808270 -73.24011160 POLYGON J2000 11.38491210 -73.19529100 11.19557550 -73.18328600 11.18338200 -73.21072830 11.37301100 -73.22274430 11.38491210 -73.19529100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_bx_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2004270780,HLA,0.473674126845646
"H86-74,SOGLE25",11.3083333333333,-73.2191666666667,C,0.699999988079071,0.6000000238418579,50,in DEMS13,[H86] 74,image,3,HST,HST_9488_bz_ACS_WFC_F475W,HIGH-GALACTIC-LATITUDE,11.2778371855268,-73.216370899792,52928.86747,52928.90095,1702,OPTICAL,F475W,,,52929.31236,ACS/WFC,Ratnatunga,9488,2013667286,POLYGON J2000 11.37320960 -73.22178600 11.38518300 -73.19433540 11.19588920 -73.18228850 11.18362360 -73.20972800 11.37320960 -73.22178600 POLYGON J2000 11.18172760 -73.21075230 11.16824620 -73.23910790 11.36093150 -73.25058010 11.37410550 -73.22221210 11.18172760 -73.21075230,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_bz_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2004270788,HLA,0
"H86-74,SOGLE25",11.3083333333333,-73.2191666666667,C,0.699999988079071,0.6000000238418579,50,in DEMS13,[H86] 74,image,3,HST,HST_9488_c0_ACS_WFC_F475W,HIGH-GALACTIC-LATITUDE,11.2775519331046,-73.21656905837,52928.99873,52929.03347,1800,OPTICAL,F475W,,,52929.57472,ACS/WFC,Ratnatunga,9488,2013667290,POLYGON J2000 11.18333710 -73.20992610 11.37292540 -73.22198420 11.38489900 -73.19453360 11.19560290 -73.18248660 11.18333710 -73.20992610 POLYGON J2000 11.16795970 -73.23930600 11.36064740 -73.25077820 11.37382150 -73.22241020 11.18144130 -73.21095040 11.16795970 -73.23930600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_c0_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2004270792,HLA,0
"H86-74,SOGLE25",11.3083333333333,-73.2191666666667,C,0.699999988079071,0.6000000238418579,50,in DEMS13,[H86] 74,image,3,HST,HST_9488_c2_ACS_WFC_F475W,HIGH-GALACTIC-LATITUDE,11.2773176239016,-73.2172291676791,52929.11054,52929.14266,2367,OPTICAL,F475W,,,52929.58306,ACS/WFC,Ratnatunga,9488,2013667297,POLYGON J2000 11.37269500 -73.22264430 11.38466910 -73.19519360 11.19536470 -73.18314650 11.18309840 -73.21058620 11.37269500 -73.22264430 POLYGON J2000 11.36041700 -73.25143850 11.37359160 -73.22307040 11.18120300 -73.21161050 11.16772090 -73.23996630 11.36041700 -73.25143850,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_c2_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2004270799,HLA,0.134851619752809
"H86-74,SOGLE25",11.3083333333333,-73.2191666666667,C,0.699999988079071,0.6000000238418579,50,in DEMS13,[H86] 74,image,3,HST,HST_9488_c1_ACS_WFC_F475W,HIGH-GALACTIC-LATITUDE,11.2776090719659,-73.2173442239376,52927.17826,52927.2033,1889,OPTICAL,F475W,,,52927.98782,ACS/WFC,Ratnatunga,9488,2013667294,POLYGON J2000 11.37389920 -73.22316410 11.18147870 -73.21174690 11.16807210 -73.24010570 11.36080020 -73.25153520 11.37389920 -73.22316410 POLYGON J2000 11.37300150 -73.22273820 11.38490260 -73.19528480 11.19556500 -73.18327980 11.18337150 -73.21072220 11.37300150 -73.22273820,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_9488_c1_ACS_WFC_F475W&size=ALL&format=jpeg&output_size=256,2004270796,HLA,0.454455065455451
BSDL2704,84.8833333333333,-69.4313888888889,CA,0.4000000059604645,0.4000000059604645,0,in NGC2081,BSDL2704,image,3,HST,hst_09318_rf_wfpc2_f606w_wf,ANY,84.9177632362593,-69.4301688597016,52424.91753,52424.95665,800,OPTICAL,F606W,,,52425.14845,WFPC2/WFC,CASERTANO,9318,2013564054,POLYGON J2000 84.84187400 -69.43436800 84.84202169 -69.43439601 84.89135566 -69.44374026 84.89364180 -69.44417274 84.89730706 -69.44486596 84.89741300 -69.44488600 84.91261913 -69.43497673 84.91251352 -69.43495596 84.93434300 -69.43918300 84.93444915 -69.43920354 84.94564345 -69.43205701 84.97347295 -69.43751640 84.97357800 -69.43753700 85.00427006 -69.41822459 85.00416500 -69.41820400 84.94916200 -69.40740800 84.94904229 -69.40748338 84.89882700 -69.39785000 84.87220696 -69.41499391 84.87171700 -69.41490100 84.84187400 -69.43436800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09318_rf_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004167556,HLA,0
"HDE269828,Sk-69o209a,LT-beta,",83.9958333333333,-69.1938888888889,CN,0.8999999761581421,0.800000011920929,90,"mT,in SL602 & NGC2044W,BRHT17b,KMK88-83",HDE269828,image,3,HST,hst_09318_sk_wfpc2_f606w_wf,ANY,83.9342202003656,-69.1951434905446,52433.17934,52433.19485,1000,OPTICAL,F606W,,,52433.48228,WFPC2/WFC,CASERTANO,9318,2013564230,POLYGON J2000 83.89725572 -69.18079898 83.89674000 -69.18073100 83.89625288 -69.18119891 83.89624600 -69.18119800 83.87463500 -69.20193400 83.87464276 -69.20193502 83.87479931 -69.20195566 83.87529645 -69.20148881 83.87480031 -69.20195579 83.92678255 -69.20879727 83.92918703 -69.20911324 83.93304400 -69.20962000 83.93353131 -69.20915312 83.93353800 -69.20915400 83.94406357 -69.19906456 83.96709700 -69.20218200 83.97526392 -69.19455706 84.00477200 -69.19861900 84.00527968 -69.19815416 84.02727500 -69.17799400 84.02726020 -69.17799197 84.02776700 -69.17752700 83.96966400 -69.16952400 83.96957582 -69.16960489 83.91661900 -69.16252100 83.89725572 -69.18079898,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09318_sk_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004167732,HLA,0
LT-epsilon,83.9291666666667,-69.1813888888889,CN,0.44999998807907104,0.4000000059604645,150,in NGC2044,[LT84] eps,image,3,HST,hst_09318_sk_wfpc2_f606w_wf,ANY,83.9342202003656,-69.1951434905446,52433.17934,52433.19485,1000,OPTICAL,F606W,,,52433.48228,WFPC2/WFC,CASERTANO,9318,2013564230,POLYGON J2000 83.89725572 -69.18079898 83.89674000 -69.18073100 83.89625288 -69.18119891 83.89624600 -69.18119800 83.87463500 -69.20193400 83.87464276 -69.20193502 83.87479931 -69.20195566 83.87529645 -69.20148881 83.87480031 -69.20195579 83.92678255 -69.20879727 83.92918703 -69.20911324 83.93304400 -69.20962000 83.93353131 -69.20915312 83.93353800 -69.20915400 83.94406357 -69.19906456 83.96709700 -69.20218200 83.97526392 -69.19455706 84.00477200 -69.19861900 84.00527968 -69.19815416 84.02727500 -69.17799400 84.02726020 -69.17799197 84.02776700 -69.17752700 83.96966400 -69.16952400 83.96957582 -69.16960489 83.91661900 -69.16252100 83.89725572 -69.18079898,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09318_sk_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004167732,HLA,0
